"aq_id","CC","CountryName","countries","code","name","IGRAC.region","Comment"
359,"USA","United States","Canada; United States of America","N022a","Northern Great Plains - Upper Cretaceous Aquifer System","Americas","Original IGRAC entry"
360,"CAN","Canada","Canada; United States of America","N022b","Northern Great Plains - Lower Tertiary Aquifer System","Americas","Original IGRAC entry"
360,"USA","United States","Canada; United States of America","N022b","Northern Great Plains - Lower Tertiary Aquifer System","Americas","Original IGRAC entry"
330,"MEX","Mexico","Mexico; United States of America","N025","Laguna Salada Aquifer / Coyote Wells Valley","Americas","Original IGRAC entry"
330,"USA","United States","Mexico; United States of America","N025","Laguna Salada Aquifer / Coyote Wells Valley","Americas","Original IGRAC entry"
368,"MEX","Mexico","Mexico; United States of America","N026","Valle de Mexicali - San Luis Rio Colorado Aquifer / Yuma - Imperial Valley","Americas","Original IGRAC entry"
368,"USA","United States","Mexico; United States of America","N026","Valle de Mexicali - San Luis Rio Colorado Aquifer / Yuma - Imperial Valley","Americas","Original IGRAC entry"
341,"MEX","Mexico","Mexico; United States of America","N031","Sonoyta-Puerto Penasco Aquifer","Americas","Original IGRAC entry"
341,"USA","United States","Mexico; United States of America","N031","Sonoyta-Puerto Penasco Aquifer","Americas","Original IGRAC entry"
336,"MEX","Mexico","Mexico; United States of America","N035","La Abra Plain","Americas","Original IGRAC entry"
336,"USA","United States","Mexico; United States of America","N035","La Abra Plain","Americas","Original IGRAC entry"
338,"MEX","Mexico","Mexico; United States of America","N041","San Simon Wash","Americas","Original IGRAC entry"
338,"USA","United States","Mexico; United States of America","N041","San Simon Wash","Americas","Original IGRAC entry"
335,"MEX","Mexico","Mexico; United States of America","N045","Rio Altar Aquifer","Americas","Original IGRAC entry"
335,"USA","United States","Mexico; United States of America","N045","Rio Altar Aquifer","Americas","Original IGRAC entry"
337,"MEX","Mexico","Mexico; United States of America","N048","Rio Agua Prieta Aquifer / Douglas Basin","Americas","Original IGRAC entry"
337,"USA","United States","Mexico; United States of America","N048","Rio Agua Prieta Aquifer / Douglas Basin","Americas","Original IGRAC entry"
331,"MEX","Mexico","Mexico; United States of America","N053","Janos Aquifer / Playas Basin","Americas","Original IGRAC entry"
331,"USA","United States","Mexico; United States of America","N053","Janos Aquifer / Playas Basin","Americas","Original IGRAC entry"
334,"MEX","Mexico","Mexico; United States of America","N055","Ascension Aquifer / Hachita Moscos Basin","Americas","Original IGRAC entry"
334,"USA","United States","Mexico; United States of America","N055","Ascension Aquifer / Hachita Moscos Basin","Americas","Original IGRAC entry"
332,"MEX","Mexico","Mexico; United States of America","N057","Potrillo Mountains","Americas","Original IGRAC entry"
332,"USA","United States","Mexico; United States of America","N057","Potrillo Mountains","Americas","Original IGRAC entry"
326,"MEX","Mexico","Mexico; United States of America","N059","Red Light Draw Bolson","Americas","Original IGRAC entry"
326,"USA","United States","Mexico; United States of America","N059","Red Light Draw Bolson","Americas","Original IGRAC entry"
325,"MEX","Mexico","Mexico; United States of America","N061","Green River Valley Bolson","Americas","Original IGRAC entry"
325,"USA","United States","Mexico; United States of America","N061","Green River Valley Bolson","Americas","Original IGRAC entry"
328,"MEX","Mexico","Mexico; United States of America","N062","Presidio Bolson","Americas","Original IGRAC entry"
328,"USA","United States","Mexico; United States of America","N062","Presidio Bolson","Americas","Original IGRAC entry"
324,"MEX","Mexico","Mexico; United States of America","N063","Redford Bolson","Americas","Original IGRAC entry"
324,"USA","United States","Mexico; United States of America","N063","Redford Bolson","Americas","Original IGRAC entry"
366,"MEX","Mexico","Mexico; United States of America","N068","Edwards Aquifer","Americas","Original IGRAC entry"
366,"USA","United States","Mexico; United States of America","N068","Edwards Aquifer","Americas","Original IGRAC entry"
321,"MEX","Mexico","Mexico; United States of America","N069","Santa Fe del Pino Aquifer","Americas","Original IGRAC entry"
321,"USA","United States","Mexico; United States of America","N069","Santa Fe del Pino Aquifer","Americas","Original IGRAC entry"
319,"MEX","Mexico","Mexico; United States of America","N070","Serrania del Burro Aquifer","Americas","Original IGRAC entry"
319,"USA","United States","Mexico; United States of America","N070","Serrania del Burro Aquifer","Americas","Original IGRAC entry"
367,"MEX","Mexico","Mexico; United States of America","N071","Austin Formation / Austin Chalk","Americas","Original IGRAC entry"
367,"USA","United States","Mexico; United States of America","N071","Austin Formation / Austin Chalk","Americas","Original IGRAC entry"
322,"MEX","Mexico","Mexico; United States of America","N075","Presa La Amistad Aquifer","Americas","Original IGRAC entry"
322,"USA","United States","Mexico; United States of America","N075","Presa La Amistad Aquifer","Americas","Original IGRAC entry"
323,"MEX","Mexico","Mexico; United States of America","N076","Allende-Piedras Negras Aquifer","Americas","Original IGRAC entry"
323,"USA","United States","Mexico; United States of America","N076","Allende-Piedras Negras Aquifer","Americas","Original IGRAC entry"
320,"MEX","Mexico","Mexico; United States of America","N082","Carrizo-Wilcox Aquifer","Americas","Original IGRAC entry"
320,"USA","United States","Mexico; United States of America","N082","Carrizo-Wilcox Aquifer","Americas","Original IGRAC entry"
318,"MEX","Mexico","Mexico; United States of America","N088","Baja de Rio Bravo / Gulf Coast Aquifer","Americas","Original IGRAC entry"
318,"USA","United States","Mexico; United States of America","N088","Baja de Rio Bravo / Gulf Coast Aquifer","Americas","Original IGRAC entry"
218,"COL","Colombia","Colombia; Panama","S001","Choco-Darién","Americas","Original IGRAC entry"
218,"PAN","Panama","Colombia; Panama","S001","Choco-Darién","Americas","Original IGRAC entry"
214,"COL","Colombia","Colombia; Venezuela (Bolivarian Republic of)","S002","Táchira Pamplonita","Americas","Original IGRAC entry"
214,"VEN","Venezuela","Colombia; Venezuela (Bolivarian Republic of)","S002","Táchira Pamplonita","Americas","Original IGRAC entry"
213,"COL","Colombia","Colombia; Venezuela (Bolivarian Republic of)","S003","La Guajira","Americas","Original IGRAC entry"
213,"VEN","Venezuela","Colombia; Venezuela (Bolivarian Republic of)","S003","La Guajira","Americas","Original IGRAC entry"
289,"BRA","Brazil","Brazil; Guyana; Venezuela (Bolivarian Republic of)","S004","Grupo Roraima","Americas","Original IGRAC entry"
289,"GUY","Guyana","Brazil; Guyana; Venezuela (Bolivarian Republic of)","S004","Grupo Roraima","Americas","Original IGRAC entry"
289,"VEN","Venezuela","Brazil; Guyana; Venezuela (Bolivarian Republic of)","S004","Grupo Roraima","Americas","Original IGRAC entry"
287,"BRA","Brazil","Brazil; Guyana","S005","Boa Vista-Serra do Tucano-North Savanna","Americas","Original IGRAC entry"
287,"GUY","Guyana","Brazil; Guyana","S005","Boa Vista-Serra do Tucano-North Savanna","Americas","Original IGRAC entry"
222,"FRA","France","Guyana; Suriname","S006","Upper Sand / Zanderij","Americas","Added to IGRAC"
222,"GUY","Guyana","Guyana; Suriname","S006","Upper Sand / Zanderij","Americas","Original IGRAC entry"
222,"SUR","Suriname","Guyana; Suriname","S006","Upper Sand / Zanderij","Americas","Original IGRAC entry"
221,"GUY","Guyana","Guyana; Suriname","S007","Coesewijne","Americas","Original IGRAC entry"
221,"SUR","Suriname","Guyana; Suriname","S007","Coesewijne","Americas","Original IGRAC entry"
220,"GUY","Guyana","Guyana; Suriname","S008","A-Sand/B-Sand","Americas","Original IGRAC entry"
220,"SUR","Suriname","Guyana; Suriname","S008","A-Sand/B-Sand","Americas","Original IGRAC entry"
52,"BRA","Brazil","Brazil; France","S009","Aquífero litorâneo / Aquifères sédimentaires de la bande côtière","Americas","Original IGRAC entry"
52,"FRA","France","Brazil; France","S009","Aquífero litorâneo / Aquifères sédimentaires de la bande côtière","Americas","Original IGRAC entry"
52,"SUR","Suriname","Brazil; France","S009","Aquífero litorâneo / Aquifères sédimentaires de la bande côtière","Americas","Discarded: BorderResolution"
216,"COL","Colombia","Colombia; Ecuador","S010","Tulcán-Ipiales","Americas","Original IGRAC entry"
216,"ECU","Ecuador","Colombia; Ecuador","S010","Tulcán-Ipiales","Americas","Original IGRAC entry"
257,"ECU","Ecuador","Ecuador; Peru","S011","Zarumilla","Americas","Original IGRAC entry"
257,"PER","Peru","Ecuador; Peru","S011","Zarumilla","Americas","Original IGRAC entry"
256,"ECU","Ecuador","Ecuador; Peru","S012","Puyango-Tumbes-Catamayo-Chira","Americas","Original IGRAC entry"
256,"PER","Peru","Ecuador; Peru","S012","Puyango-Tumbes-Catamayo-Chira","Americas","Original IGRAC entry"
53,"ARG","Argentina","Bolivia (Plurinational State of); Brazil; Colombia; Ecuador; Peru; Venezuela (Bolivarian Republic of)","S013","Amazonas","Americas","Discarded: BorderResolution"
53,"BOL","Bolivia","Bolivia (Plurinational State of); Brazil; Colombia; Ecuador; Peru; Venezuela (Bolivarian Republic of)","S013","Amazonas","Americas","Original IGRAC entry"
53,"BRA","Brazil","Bolivia (Plurinational State of); Brazil; Colombia; Ecuador; Peru; Venezuela (Bolivarian Republic of)","S013","Amazonas","Americas","Original IGRAC entry"
53,"COL","Colombia","Bolivia (Plurinational State of); Brazil; Colombia; Ecuador; Peru; Venezuela (Bolivarian Republic of)","S013","Amazonas","Americas","Original IGRAC entry"
53,"ECU","Ecuador","Bolivia (Plurinational State of); Brazil; Colombia; Ecuador; Peru; Venezuela (Bolivarian Republic of)","S013","Amazonas","Americas","Original IGRAC entry"
53,"PER","Peru","Bolivia (Plurinational State of); Brazil; Colombia; Ecuador; Peru; Venezuela (Bolivarian Republic of)","S013","Amazonas","Americas","Original IGRAC entry"
53,"PRY","Paraguay","Bolivia (Plurinational State of); Brazil; Colombia; Ecuador; Peru; Venezuela (Bolivarian Republic of)","S013","Amazonas","Americas","Discarded: BorderResolution"
53,"VEN","Venezuela","Bolivia (Plurinational State of); Brazil; Colombia; Ecuador; Peru; Venezuela (Bolivarian Republic of)","S013","Amazonas","Americas","Original IGRAC entry"
255,"BOL","Bolivia","Bolivia (Plurinational State of); Peru","S014","Titicaca","Americas","Original IGRAC entry"
255,"CHL","Chile","Bolivia (Plurinational State of); Peru","S014","Titicaca","Americas","Discarded: BorderResolution"
255,"PER","Peru","Bolivia (Plurinational State of); Peru","S014","Titicaca","Americas","Original IGRAC entry"
60,"BOL","Bolivia","Bolivia (Plurinational State of); Brazil; Paraguay","S015","Pantanal","Americas","Original IGRAC entry"
60,"BRA","Brazil","Bolivia (Plurinational State of); Brazil; Paraguay","S015","Pantanal","Americas","Original IGRAC entry"
60,"PRY","Paraguay","Bolivia (Plurinational State of); Brazil; Paraguay","S015","Pantanal","Americas","Original IGRAC entry"
292,"BOL","Bolivia","Bolivia (Plurinational State of); Paraguay","S016","Agua Dulce","Americas","Original IGRAC entry"
292,"BRA","Brazil","Bolivia (Plurinational State of); Paraguay","S016","Agua Dulce","Americas","Discarded: BorderResolution"
292,"PRY","Paraguay","Bolivia (Plurinational State of); Paraguay","S016","Agua Dulce","Americas","Original IGRAC entry"
258,"BOL","Bolivia","Bolivia (Plurinational State of); Chile","S017","Salar de Ollagüe / Pastos Grandes","Americas","Original IGRAC entry"
258,"CHL","Chile","Bolivia (Plurinational State of); Chile","S017","Salar de Ollagüe / Pastos Grandes","Americas","Original IGRAC entry"
55,"CHL","Chile","Chile; Peru","S018","Caplina-Concordia Aquifer System","Americas","Original IGRAC entry"
55,"PER","Peru","Chile; Peru","S018","Caplina-Concordia Aquifer System","Americas","Original IGRAC entry"
54,"BRA","Brazil","Brazil; Paraguay","S019","Aquidauana-Aquidabán","Americas","Original IGRAC entry"
54,"PRY","Paraguay","Brazil; Paraguay","S019","Aquidauana-Aquidabán","Americas","Original IGRAC entry"
259,"BRA","Brazil","Brazil; Paraguay","S020","Caiua-Bauru-Acaray Aquifer","Americas","Original IGRAC entry"
259,"PRY","Paraguay","Brazil; Paraguay","S020","Caiua-Bauru-Acaray Aquifer","Americas","Original IGRAC entry"
387,"120","Isla Brasilera","Argentina; Brazil; Paraguay; Uruguay","S021","Sistema Aquífero / Sistema Acuífero Guaraní","Americas","Discarded: disputed"
387,"ARG","Argentina","Argentina; Brazil; Paraguay; Uruguay","S021","Sistema Aquífero / Sistema Acuífero Guaraní","Americas","Original IGRAC entry"
387,"BRA","Brazil","Argentina; Brazil; Paraguay; Uruguay","S021","Sistema Aquífero / Sistema Acuífero Guaraní","Americas","Original IGRAC entry"
387,"PRY","Paraguay","Argentina; Brazil; Paraguay; Uruguay","S021","Sistema Aquífero / Sistema Acuífero Guaraní","Americas","Original IGRAC entry"
387,"URY","Uruguay","Argentina; Brazil; Paraguay; Uruguay","S021","Sistema Aquífero / Sistema Acuífero Guaraní","Americas","Original IGRAC entry"
389,"120","Isla Brasilera","Argentina; Brazil; Paraguay; Uruguay","S022","Sistema Aquífero / Sistema Acuífero Arapey / Serra Geral","Americas","Discarded: disputed"
389,"ARG","Argentina","Argentina; Brazil; Paraguay; Uruguay","S022","Sistema Aquífero / Sistema Acuífero Arapey / Serra Geral","Americas","Original IGRAC entry"
389,"BRA","Brazil","Argentina; Brazil; Paraguay; Uruguay","S022","Sistema Aquífero / Sistema Acuífero Arapey / Serra Geral","Americas","Original IGRAC entry"
389,"PRY","Paraguay","Argentina; Brazil; Paraguay; Uruguay","S022","Sistema Aquífero / Sistema Acuífero Arapey / Serra Geral","Americas","Original IGRAC entry"
389,"URY","Uruguay","Argentina; Brazil; Paraguay; Uruguay","S022","Sistema Aquífero / Sistema Acuífero Arapey / Serra Geral","Americas","Original IGRAC entry"
56,"BRA","Brazil","Brazil; Uruguay","S023","Litoráneo-Chuy","Americas","Original IGRAC entry"
56,"URY","Uruguay","Brazil; Uruguay","S023","Litoráneo-Chuy","Americas","Original IGRAC entry"
291,"BRA","Brazil","Brazil; Uruguay","S024","Permo-Carbonífero","Americas","Original IGRAC entry"
291,"URY","Uruguay","Brazil; Uruguay","S024","Permo-Carbonífero","Americas","Original IGRAC entry"
281,"ARG","Argentina","Argentina; Uruguay","S025","Litoral-Cretácico","Americas","Original IGRAC entry"
281,"URY","Uruguay","Argentina; Uruguay","S025","Litoral-Cretácico","Americas","Original IGRAC entry"
290,"120","Isla Brasilera","Argentina; Uruguay","S026","Salto-Salto Chico","Americas","Discarded: disputed"
290,"ARG","Argentina","Argentina; Uruguay","S026","Salto-Salto Chico","Americas","Original IGRAC entry"
290,"BRA","Brazil","Argentina; Uruguay","S026","Salto-Salto Chico","Americas","Discarded: BorderResolution"
290,"URY","Uruguay","Argentina; Uruguay","S026","Salto-Salto Chico","Americas","Original IGRAC entry"
254,"ARG","Argentina","Argentina; Bolivia (Plurinational State of)","S027","Puneños","Americas","Original IGRAC entry"
254,"BOL","Bolivia","Argentina; Bolivia (Plurinational State of)","S027","Puneños","Americas","Original IGRAC entry"
61,"ARG","Argentina","Argentina; Bolivia (Plurinational State of); Paraguay","S028","Sistema Acuífero Yrendá-Toba-Tarijeño (SAYTT)","Americas","Original IGRAC entry"
61,"BOL","Bolivia","Argentina; Bolivia (Plurinational State of); Paraguay","S028","Sistema Acuífero Yrendá-Toba-Tarijeño (SAYTT)","Americas","Original IGRAC entry"
61,"BRA","Brazil","Argentina; Bolivia (Plurinational State of); Paraguay","S028","Sistema Acuífero Yrendá-Toba-Tarijeño (SAYTT)","Americas","Discarded: BorderResolution"
61,"PRY","Paraguay","Argentina; Bolivia (Plurinational State of); Paraguay","S028","Sistema Acuífero Yrendá-Toba-Tarijeño (SAYTT)","Americas","Original IGRAC entry"
280,"ARG","Argentina","Argentina; Chile","S029","El Cóndor-Cañadón del Cóndor","Americas","Original IGRAC entry"
280,"CHL","Chile","Argentina; Chile","S029","El Cóndor-Cañadón del Cóndor","Americas","Original IGRAC entry"
253,"BOL","Bolivia","Bolivia (Plurinational State of); Chile","S030","Salar de Ascotán","Americas","Original IGRAC entry"
253,"CHL","Chile","Bolivia (Plurinational State of); Chile","S030","Salar de Ascotán","Americas","Original IGRAC entry"
59,"BOL","Bolivia","Bolivia (Plurinational State of); Chile","S031","Silala","Americas","Original IGRAC entry"
59,"CHL","Chile","Bolivia (Plurinational State of); Chile","S031","Silala","Americas","Original IGRAC entry"
1,"BOL","Bolivia","Bolivia (Plurinational State of); Chile; Peru","S032","Laguna Blanca","Americas","Original IGRAC entry"
1,"CHL","Chile","Bolivia (Plurinational State of); Chile; Peru","S032","Laguna Blanca","Americas","Original IGRAC entry"
1,"PER","Peru","Bolivia (Plurinational State of); Chile; Peru","S032","Laguna Blanca","Americas","Original IGRAC entry"
