"Aquifer","CS_max","GWIrKHaKm2","RDS_main","RDS_mainDist","RDS_tot","STS","area_km2","constant","crpkHaKm2","lat_c","lon_c","pet_mm","prec_mm","CC","CntrNm","urbkHaKm2","type","GW","Ir","IrNeed0","IrNeed3","IrNeed6","OverGW0","OverGW3","OverGW6","OverIR0","OverIR3","OverIR6","crp","giniIr","giniGw","giniCr","giniUnsustIr","giniUnsustGw","giniCSI","aq_id","RiverBorder"
"Alsatian Aquifer and Upper Rhine Valley",7773.07938938125,0.0875311399251326,500.276256842891,0,2820.57725244362,2.6165181245106,5832.37916953533,1,0.247870536998436,49.1886284270026,8.25284055236021,667.931653187013,57.4490072192098,"DEU","Germany",0.0188686487945445,"treat",0.0240939745437813,0.0373847302611588,0.246573877178471,0.0804232367100377,0,0.0240939745437813,0,0,0.0373847302611588,0,0,0.246573877178471,0.398542581301703,0.406335477555439,0.0988926791688575,NA,NA,-0.190972278582194,67,TRUE
"Benkersandstein Aquifer System",5765.5954518284,0.0085481758043658,234.5857743311,0,2189.71693110299,4.10401156004996,2428.97542373943,1,0.205054072067118,49.2998509525514,10.8314006135992,617.5301125339,57.2207642222802,"DEU","Germany",0.0102831155877488,"ctrl",0.000778112200405955,0.000910436296830725,0.206036377921011,0.0464216450787318,0,0.000778112200405955,0,0,0.000910436296830725,0,0,0.206036377921011,-0.156536220320023,-0.211249224254557,0.112453501293233,NA,NA,0.258062616928843,68,FALSE
"Cheb Basin",7857.80040291337,0,0,0,1358.99969006664,3.79404927940493,16.2965193963403,1,0.29142299095608,50.0220233989688,12.3472993348416,549.568158338382,52.1888632959066,"DEU","Germany",0.00411754853459631,"treat",0,0,0.298781068928786,0.176415381511847,0,0,0,0,0,0,0,0.298781068928786,NA,NA,-0.118254477808551,NA,NA,-0.154409454216374,69,FALSE
"West Jutland Quaternary and Tertiary Sand Aquifer System",6980.37107057232,0.000582222107064853,33.9682246950573,0,1017.59937936952,2.55808122760464,1482.87826908943,1,0.241936192274739,54.7171093725137,9.00784827986118,539.59476673379,71.4596042083449,"DEU","Germany",0.00124803023630292,"treat",6.0338191750015e-06,0.00259411922079824,0.242492219670606,0.0716853104244062,0,6.0338191750015e-06,0,0,0.00259411922079824,0,0,0.242492219670606,-0.771109417987724,-0.952771121361591,0.141514575888819,NA,NA,0.248661034402384,70,FALSE
"Salzburg Basin",10000,0,117.516507038166,0,1585.14201494703,2.65963303584386,289.460662702761,1,0.0765605350094871,47.8717777714121,12.8558141865984,580.709749665242,119.982464432637,"DEU","Germany",0.00594525966534701,"treat",0,0,0.0776118358164006,0,0,0,0,0,0,0,0,0.0776118358164006,NA,NA,-0.580651095970837,NA,NA,-0.0200718236812776,71,TRUE
"West Jutland Quaternary and Tertiary Sand Aquifer System",6306.4547682551,0.238237160309942,51.9426273179011,0.0357466906267047,718.969297855234,3.44855089035807,12262.9530871842,1,0.283665020063766,55.8517318383711,8.83252236381686,545.290631335537,75.1949586333962,"DNK","Denmark",0.00109676678156481,"treat",0.075798242323091,0.0782130368079817,0.282850441131243,0.213283038163512,0,0.075798242323091,0,0,0.0782130368079817,0,0,0.282850441131243,-0.0569313461936125,-0.0635061200156302,-0.00986702734624689,NA,NA,0.20921378986815,72,FALSE
"West Zealand Quaternary Sand Aquifer System",9134.51841218989,0.0288970185505733,102.337933202503,0.00188658644142832,1717.85653840197,1.52281556427068,1914.86197774588,1,0.331717419427138,55.5742529045214,11.4168448140993,553.582587817296,53.6084925185939,"DNK","Denmark",0.00225586508788961,"ctrl",0.00992908290707405,0.0100829742549642,0.32925980010538,0.286908244567967,0,0.00992908290707405,0,0,0.0100829742549642,0,0,0.32925980010538,0.14799655127989,0.152234931210836,-0.168341904974541,NA,NA,-0.104102738289192,73,FALSE
"Northeast Zealand Limestone and Sand Aquifer System",9492.2587765401,0.011539207854423,427.910937685116,0.00257150872964134,3740.28592476639,1.33654342890119,1755.19603606107,1,0.20624927527396,55.5899292207292,12.3118383916329,560.675112617966,54.1255704899309,"DNK","Denmark",0.0177851376421768,"ctrl",0.00273741479843362,0.00288203303812066,0.209890147825737,0.180749927057012,0,0.00273741479843362,0,0,0.00288203303812066,0,0,0.209890147825737,0.261973514607762,0.180204676858818,-0.355135896810548,NA,NA,-0.0543781376112424,74,FALSE
"Djursland Limestone and Sand Aquifer System",8447.660813578,0.0274445859262423,26.9971379873305,0.0517851015257392,972.847556910943,2.45448421901382,1086.06593078265,1,0.248630923749108,56.3699247664291,10.6378207086249,521.725077629567,58.2379117080671,"DNK","Denmark",0.000481812507945877,"ctrl",0.00928367182726485,0.00962310735571688,0.250676395114095,0,0,0.00928367182726485,0,0,0.00962310735571688,0,0,0.250676395114095,-0.255135415556226,-0.273064151147231,0.241450070374215,NA,NA,-0.359087282349557,75,FALSE
"Coastal Aquifer",4284.62920775246,0.488609316558993,0,0,1274.1655899354,7.68735124107446,39.399923429339,1,0.100436000927508,31.2503195085597,34.2409925516752,1413.48234469826,16.2553385778904,"EGY","Egypt",0.0358365747162955,"treat",0.0631103006235913,0.0631103006235913,0.0892324567131972,0.0892324567131972,0.0892324567131972,0.0631103006235913,0.0631103006235913,0.0631103006235913,0.0631103006235913,0.0631103006235913,0.0631103006235913,0.0892324567131972,0.224796900301941,0.224796900301941,NA,0.224796900301941,0.224796900301941,NA,76,FALSE
"Dublin Basin",7368.60040138501,0,247.898394954425,0.00133884146298172,1229.42929075876,1.68004765906131,5793.01049975719,1,0.0926692674792543,53.5927118804633,-6.68787508113284,473.500733010723,87.6485550120894,"IRL","Ireland",0.00536392244012702,"treat",0,0.000187335275422396,0.0926892044611575,0,0,0,0,0,0.000187335275422396,0,0,0.0926892044611575,0.0898862062653851,NA,-0.119881811617784,NA,NA,0.12152491349488,77,FALSE
"Western Galilee Basin",5755.56040884075,0.0298113042718616,0.798921114702543,0,1517.64929675898,2.48914016772954,300.870920066253,1,0.403333702804586,32.900208083084,35.110353388345,1258.76350550694,46.3673742756473,"ISR","Israel",0.0332512914494518,"ctrl",0.0116841329013595,0.110047732430813,0.396531054672712,0.391564130882231,0.356546889567367,0.0116841329013595,0.0116841329013595,0.0116841329013595,0.110047732430813,0.110047732430813,0.110047732430813,0.396531054672712,-0.206177580035138,-0.910212485905774,0.0575101926892398,-0.206177580035138,-0.910212485905774,0.368105595063667,78,TRUE
"Coastal Aquifer",7586.971100732,0.0607167274445453,301.018935180099,0,1738.24633759507,1.92213889780677,3118.22273362552,1,0.482975811136191,31.7947175793089,34.7293521711791,1314.76139484626,33.5501715416799,"ISR","Israel",0.0245794242475472,"treat",0.0352131907244193,0.159166694261407,0.47939770339911,0.474504739245479,0.442509420018607,0.0352131907244193,0.0219819057839276,0.0219819057839276,0.159166694261407,0.126198744730618,0.126198744730618,0.47939770339911,-0.0806948611609766,-0.78067460873535,-0.0209704184497683,0.0233832080773777,-0.834383388853596,-0.0423498619833083,79,FALSE
"Wadi As-Sirhan Basin",254.175068421616,2.42572274600219e-05,0,10.7170119755699,90.000866384124,3.69896857122829,17579.2494696927,1,5.86148500614126e-05,30.8931235351238,37.043108106467,1564.70506086705,4.41980269323982,"JOR","Jordan",0,"treat",3.29883540190277e-06,3.29883540190277e-06,5.95389652630238e-05,0,0,3.29883540190277e-06,0,0,3.29883540190277e-06,0,0,5.95389652630238e-05,-0.0776540831795265,0.146460353571569,NA,-0.19763257237277,NA,NA,80,FALSE
"Rheintal Aquifer",7664.35761589404,0,370.87417218543,0,1978.64238410596,2.95364238410596,0.41848745393626,1,0.0854514524868275,47.2600261494562,9.54001151286243,615.546508127634,97.5135460565924,"LIE","Liechtenstein",0.00359775662251656,"treat",0,0,0.0694001932255847,0,0,0,0,0,0,0,0,0.0694001932255847,NA,NA,NA,NA,NA,NA,81,TRUE
"Chittagong Coast Aquifer",7778,0,0,0,650.434746681815,2.45171202809482,70.6915205211815,1,0.2288726176031,21.1492048081782,92.2248408177336,1165.98501711324,338.859306017882,"MMR","Burma",0.00670357118408821,"treat",0,0.00205065896952723,0.228285128882068,0.0653067276004045,0,0,0,0,0.00205065896952723,0.00204571136571634,0,0.228285128882068,0.85352193063905,NA,-0.600415959540395,0.781660782549789,NA,-0.0014942561244311,82,FALSE
"Letaba Lowveld",-1,0,0,0,199,5.32444444444444,0.821603274965231,1,0,-23.4591395136793,31.55985682251,1220.52781144781,40.5737037037037,"MOZ","Mozambique",0,"treat",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,83,FALSE
"Stampriet Kalahari Karoo Aquifer System",400.123920675172,0,0,17.8924203530512,67.6752121817776,4.61299525253774,126102.443370269,1,9.81465609068211e-05,-24.114357496338,18.7007895213608,1614.68581920785,23.9099997384885,"NAM","Namibia",2.51121695938338e-05,"treat",0,4.32890379496917e-05,0.000118715249392247,7.33522052416407e-05,4.88697849986451e-05,0,0,0,4.32890379496917e-05,4.32890379496917e-05,4.32890379496917e-05,0.000118715249392247,0.568847799596915,NA,0.605521717457995,0.606024948961202,NA,0.127716656948966,84,FALSE
"La Yarada Aquifer",-0.229023761371613,0,0,4.44206331234607,215.258504819688,4.26673859711306,1070.40525865247,1,0.00457023826382176,-18.147990097235,-70.3469165877245,1032.38477873618,0.443653012911962,"PER","Peru",0.0055108145194386,"treat",0,0.0022513675140536,0.00463363280782384,0.00369106470231674,0.00369106470231674,0,0,0,0.0022513675140536,0.00119402973202596,0,0.00463363280782384,0.288839122516622,NA,NA,0.123691434204463,NA,NA,85,FALSE
"Mioplioquatenario de Elvas-Campo Maior and Vegas Baja Aquifers",6220.62999435967,0,178.566776932575,0,361.666443086023,2.29672708425434,199.744019895359,1,0.484405042270887,38.9109971589827,-7.08603470357527,1137.17452894468,47.4418970956227,"PRT","Portugal",0.00227290952806064,"treat",0,0.239319580911452,0.469376621156637,0.469376621156637,0.441701254459987,0,0,0,0.239319580911452,0.233469818796232,0,0.469376621156637,-0.0453772194756821,NA,-0.140991829506515,-0.050947379733149,NA,0.318115274864835,86,TRUE
"Aveiro Quaternary and Cretaceous Aquifer System",6449.8467756459,0.151865155851489,296.356265697097,0,1528.79337752857,3.47175495979596,2445.69643283021,1,0.0812105676804211,40.4911651392759,-8.61420906417186,835.940267158881,84.1207888250475,"PRT","Portugal",0.0135099116119124,"ctrl",0.024768784589097,0.024768784589097,0.0795361164808077,0.0751905203426145,0.0143578246501683,0.024768784589097,0,0,0.024768784589097,0,0,0.0795361164808077,-0.0383437223022423,-0.0383437223022423,-0.527126300829629,NA,NA,-0.104765070402619,87,FALSE
"Tejo Alluvium",6021.10856712963,0.060474537037037,219.299930555556,1.56199455252753,680.794136574074,2.77329166666667,1312.07952750116,1,0.348205089248876,39.0936393482418,-8.7344545116206,979.559312289565,63.2718204264871,"PRT","Portugal",0.00535248499401042,"ctrl",0.0447441899896043,0.196230268150846,0.351612173039593,0.344890783247552,0.0798597553230401,0.0447441899896043,0.0447441899896043,0,0.196230268150846,0.196230268150846,0,0.351612173039593,0.101547196332308,0.697811669079493,0.060695537392079,0.101547196332308,0.697811669079493,-0.272927822832925,88,FALSE
"Campina de Faro and Sao Joao da Venda Aquifers",8623.81900947708,0.248232068119498,235.35425987396,0.0840104157319228,2071.14903545485,2.84747077500361,259.630997304553,1,0.0246033547739724,37.0627718957738,-7.89489167714635,1104.61730716386,43.687727597085,"PRT","Portugal",0.0102671007987264,"ctrl",0.00544851855201075,0.00544851855201075,0.024409783772024,0.0239298454921253,0.0214308891142372,0.00544851855201075,0.00516560011771946,0,0.00544851855201075,0.00516560011771946,0,0.024409783772024,-0.237239227316064,-0.237239227316064,NA,-0.240461250344694,-0.240461250344694,NA,89,FALSE
"Malm Valangnian Aquifer",8112.75302132455,0,12.5658232024026,0.734476510050106,257.717948909575,1.46839787896347,2638.03275547607,1,0.485893315452386,43.9950910807629,27.9928292946295,807.969569164177,42.7175491513257,"ROU","Romania",0.000665046410352965,"treat",0,0.175850717027823,0.483686011960293,0.483675055034554,0.473153156110078,0,0,0,0.175850717027823,0,0,0.483686011960293,0.220762831247055,NA,0.0771675330740458,NA,NA,-0.158187296825023,90,TRUE
"Lom- Pleven Depression",7921.24119096783,0,1.69586358489309,0.365182503268416,333.125024978352,7.44304935722374,42.4830773863873,1,0.0251207746296177,43.7770978743958,24.0754449945544,785.865232959718,48.9861882328245,"ROU","Romania",0.00103619173216546,"treat",0,0.00191817537590621,0.0174896001012186,0.0174896001012186,0.0170832059882805,0,0,0,0.00191817537590621,0,0,0.0174896001012186,0.68212784030383,NA,NA,NA,NA,0.118768487018009,91,TRUE
"Wadi As-Sirhan Basin",258.262577030326,0.037683368935491,0,126.834214554237,24.6767959261151,3.89009814432108,50527.9529619799,1,0.0355304351991556,30.3317211727542,38.9416666265294,1750.16045910345,3.96548961665844,"SAU","Saudi Arabia",0.000279766699387149,"treat",0.0193478923926066,0.019450788230561,0.0355275400654555,0.0266279959033472,0.0245797027916352,0.0193478923926066,0.01859886398383,0.01859886398383,0.019450788230561,0.0186735618114407,0.0186735618114407,0.0355275400654555,-0.320431186857977,-0.319802859554634,-0.380349449618633,-0.348445272742165,-0.348448499125079,0.526865825804668,92,FALSE
"Sonsonate Aquifer",9678.36574089789,0,297.726030373181,0,1349.55356718556,2.04445319447933,560.305941653707,1,0.0818590324369399,13.6576483442222,-89.6946605495501,1361.44782432206,154.579612731242,"SLV","El Salvador",0.0148891409588614,"ctrl",0,0.0138714643739787,0.0812423186375441,0.0512386613832862,0.012149160620919,0,0,0,0.0138714643739787,0,0,0.0812423186375441,-0.101322222560468,NA,0.404984560981949,NA,NA,-0.0979493420534245,93,FALSE
"Cara Sucia-San Pedro Aquifer",9900.91368530602,0.0121842853140135,161.854941360125,0,1466.55225553376,2.56233839010527,474.912724613465,1,0.0394001964744727,13.7222859501091,-89.9022265922335,1373.05282444401,152.289876567126,"SLV","El Salvador",0.00646394377031382,"ctrl",0.000925457538997562,0.00198845228245853,0.0421031359478105,0.0294278171264808,0.0294278171264808,0.000925457538997562,0,0,0.00198845228245853,0,0,0.0421031359478105,0.397508582937394,-0.151296276050136,-0.632692676504143,NA,NA,0.0560759722914181,94,FALSE
"Zapotitan Aquifer",9691.17372856896,0,428.298889722719,0,1975.0503761858,2.57140795474225,395.10423646197,1,0.0903516476352291,13.7982129226494,-89.4381432197645,1320.94422388755,152.409920803602,"SLV","El Salvador",0.0295458872396285,"ctrl",0,0.0137082089616002,0.0911258799930216,0.090418647015768,0.0818949964779546,0,0,0,0.0137082089616002,0,0,0.0911258799930216,0.174157284069142,NA,0.133609220275868,NA,NA,0.0692638689768723,95,FALSE
"Santa Ana Aquifer",9495.29150474691,0,404.95961434404,0,2893.38233557971,2.91346106547297,154.441499131978,1,0.0123828534425209,13.9872555616034,-89.5271959048255,1316.90628256097,142.079602843825,"SLV","El Salvador",0.0348588928567256,"ctrl",0,0,0.0125179325650455,0.0123410582357162,0.0123059715495693,0,0,0,0,0,0,0.0125179325650455,NA,NA,-0.0434544707796274,NA,NA,-0.108279944436953,96,TRUE
"Lom- Pleven Depression",6924.35895204949,0,0,0,1308.6722737819,3.03402938901779,29.1682036569442,1,0.158726806650979,44.0564160884602,22.5415215957164,769.84365771989,53.9530953385361,"SRB","Serbia",0,"treat",0,0.000462569943480388,0.133516617154384,0.133516617154384,0.0726149312335525,0,0,0,0.000462569943480388,0,0,0.133516617154384,0.0464737481386043,NA,-0.127061144708258,NA,NA,NA,97,TRUE
"Lower Morovian Basin",8962.03160358219,0,17.4689201558947,0,781.016089611113,1.44484707791902,273.530686582002,1,0.363139481276492,48.7595410613815,17.1362423399416,716.281929935484,61.8157592972445,"SVK","Slovakia",0.00295424712339222,"treat",0,0.0500696145428316,0.358187902311024,0.294113414333948,0,0,0,0,0.0500696145428316,0,0,0.358187902311024,0.130259471399133,NA,0.19035779671135,NA,NA,0.0738682710839772,98,TRUE
"Lower Mur Valley",9063.04097462514,0,19.6322952710496,0,944.382179930796,2.28011822376009,93.066297297647,1,0.293100600030358,46.6900365262403,15.9063015020249,628.197147513194,80.1280346719791,"SVN","Slovenia",0,"treat",0,0.00867362871835656,0.292118381663095,0.110350207202743,0,0,0,0,0.00867362871835656,0,0,0.292118381663095,0.646732788737474,NA,0.0553038720875523,NA,NA,0.0535411237573109,99,TRUE
"Krsko-Brezice Polje Aquifer",10000,0,207.140207781919,0,548.721673058571,1.48086929905112,151.284370891344,1,0.231119084799138,45.9109965489322,15.5341159487196,648.99723303908,97.3807920669449,"SVN","Slovenia",0.0053783516956553,"ctrl",0,0,0.231024612575934,0,0,0,0,0,0,0,0,0.231024612575934,NA,NA,0.192107935870199,NA,NA,0.0135074009697582,100,TRUE
"Red River Delta",6729.44634352374,0,27.091414714246,0,1368.9321543944,1.77911521247353,11730.7631143178,1,0.51690095421,20.7469817056154,106.099077844864,986.435249700867,141.398316918424,"VNM","Vietnam",0.0699020714616328,"ctrl",0,0.299233077915747,0.51908795940622,0.512242568829973,0.153472989207689,0,0,0,0.299233077915747,0,0,0.51908795940622,0.0479009765965208,NA,-0.00955401352670093,NA,NA,0.0193224277652186,102,FALSE
"Ha Tinh Coastal Quaternary Aquifers",6083.61345814679,0,0,0.219739328590711,873.302971102971,3.02803263755645,958.435331491529,1,0.433593233226104,18.3536686835684,105.887882514938,1137.85697527101,216.035223748572,"VNM","Vietnam",0.0507990797324945,"ctrl",0,0.114244885636347,0.43793728865587,0.375779106917315,0.072276664511393,0,0,0,0.114244885636347,0,0,0.43793728865587,0.18484027639932,NA,-0.0331397499249699,NA,NA,0.551586704311027,103,FALSE
"Tuli Karoo Aquifer",1931.79197934008,0,0,5.6241214427266,146.32317163663,4.22450699987986,7195.94498715029,1,0.00187287454665425,-21.8344437785625,29.7301846498647,1336.25418654188,31.5347564859075,"ZWE","Zimbabwe",0,"treat",0,0.000110482820520774,0.00182095201958168,0.000484943435689056,7.27736309954562e-05,0,0,0,0.000110482820520774,8.9488674809386e-05,8.9488674809386e-05,0.00182095201958168,-0.722936578517983,NA,-0.587694086595713,-0.957519813228523,NA,-0.306739871878845,104,TRUE
"Northern Piedmont and Tista Fan",6937.07015130674,0,0,0.379614265371377,192.635574277854,5.18689821182944,40.1956028947654,1,0.0130699197110845,26.853434779951,89.2198601307185,1013.29562583365,328.233706780668,"BTN","Bhutan",0.0115793245959422,"treat",0,0,0.0153804026896118,0,0,0,0,0,0,0,0,0.0153804026896118,-0.385768822859505,NA,NA,NA,NA,NA,105,TRUE
"Northern Piedmont and Tista Fan",7686.01931430708,0.0167297242592679,0,0,364.767757329472,1.62929336571847,899.09250372388,1,0.397725707108915,26.5922770772813,88.0229448885155,1086.90290295524,206.048001324375,"NPL","Nepal",0.0412754930634946,"treat",0.00839498749351127,0.113290935236026,0.400192112960569,0.0671341071034424,0.00401022872776349,0.00839498749351127,0,0,0.113290935236026,0,0,0.400192112960569,0.0402529528642074,-0.66180576913306,-0.00379477193259858,NA,NA,0.0667717290143482,106,TRUE
