system:index,CC,CntryNm,Region,aq_id,code,countrs,dummy,name,p0,p10,p100,p20,p30,p40,p50,p60,p70,p80,p90,.geo
2_000000000000000001df,MEX,Mexico,AMER,288,C005,Guatemala; Mexico,,Boca del Cerro-San Pedro,0.02019018494663498,2.7049696202984195,39.48020875799682,5.686523839868289,8.667776479058285,11.657437975625733,14.628904447298464,17.63711847313366,21.21162774552346,25.40226667182846,29.8334730872862,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001e0,GTM,Guatemala,AMER,204,C006,Guatemala; Mexico,,Trinitaria-Nent�n,0.011449951949929725,4.889438554090257,52.135619741095745,9.127532522093547,12.87417809987434,16.618924999130456,20.883118361033027,25.136239757528422,29.60534563100035,35.10603386550911,40.86518964501402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001e1,MEX,Mexico,AMER,204,C006,Guatemala; Mexico,,Trinitaria-Nent�n,0.011449951949929725,8.260804183599014,118.80666377202246,17.24627167278708,28.753652664135686,40.74975291038001,54.230948636549826,69.25324914271715,80.751536799294,89.76235450178513,98.22907103787611,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001e2,BLZ,Belize,AMER,365,C007,Belize; Guatemala; Mexico,,Pen�nsula de Yucat�n-Candelaria-Hondo,0.0022710178151199877,1.2907370380068617,29.746857678622238,2.5562405987556613,4.068294981970122,5.426342870958198,7.047386683823713,9.187800150202088,11.705360149391865,14.565964176335367,19.317895980552642,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001e3,GTM,Guatemala,AMER,365,C007,Belize; Guatemala; Mexico,,Pen�nsula de Yucat�n-Candelaria-Hondo,0.23204791343358216,4.462247862519194,60.7903000041938,9.184020593482666,13.108724594287596,16.87813679970252,21.080631170819778,25.4658286348178,31.07631731579441,36.954989570976174,45.549633034712386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001e4,MEX,Mexico,AMER,365,C007,Belize; Guatemala; Mexico,,Pen�nsula de Yucat�n-Candelaria-Hondo,0.5584665446712527,37.01507166878894,367.74318495523244,66.93797726849742,92.85541210649095,125.11987035973347,165.0251656988005,200.98445399093578,236.9591431966107,273.0022817283686,304.9973012416312,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001e5,BLZ,Belize,AMER,362,C008,Belize; Guatemala,,Mop�n-Belice,0.005214811410490452,2.6454551114329927,58.370982017510045,5.9028279969887505,9.390430785444202,12.600736557202358,17.128116247899246,21.61122325429559,27.58321697743793,34.53708033243686,43.1142766685019,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001e6,GTM,Guatemala,AMER,362,C008,Belize; Guatemala,,Mop�n-Belice,0.005214811410490452,4.632895991041178,73.34322196800599,8.758090316675537,13.204564930560277,17.84231980053351,22.729426161012967,27.677880821246188,33.22556134359399,39.83114770811971,48.363889813228695,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001e7,BLZ,Belize,AMER,361,C009,Belize; Guatemala,,Pusila-Moho,0.0066942863301059675,1.9527272170132817,30.31866703588816,4.312856252590012,6.544511014526044,9.190463993252735,13.441529439706247,16.684452799840304,18.962456601850167,21.407596998550627,24.065356217089054,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001e8,GTM,Guatemala,AMER,361,C009,Belize; Guatemala,,Pusila-Moho,0.0066942863301059675,1.8629754020663736,34.048226311614094,3.5982052990998916,5.640002480952232,7.363827783726257,9.39138510345346,11.129836329029311,12.853243764169994,16.190777472211817,22.89255266668116,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001e9,BLZ,Belize,AMER,364,C010,Belize; Guatemala,,Sarst�n,0.03155215969509987,0.2626137896554678,6.234576330258599,0.48678972347550736,0.891438992425296,1.2538373862124526,1.7511124467730421,2.314015037301869,3.015220038142627,3.671360683257941,4.586028532616034,"{""type"":""MultiPoint"",""coordinates"":[]}"
