system:index,CntrName,HYBAS_ID,area_km2,dummy,lat,lev,lon,p0,p10,p100,p20,p30,p40,p50,p60,p70,p80,p90,.geo
2_00000000000000000b7c,Sudan,1070655150,2191.30948739738,,14.221135548535791,7,25.98072453029669,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b7d,Sudan,1070696910,1744.00152259723,,13.329010463669334,7,26.323594744813516,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b7e,Sudan,1070677820,3193.15201827467,,13.71094902574993,7,26.393442508952344,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b7f,Sudan,1070652530,347.791249780038,,14.147713575810963,7,26.4964218837448,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b80,Sudan,1070614010,2598.13630407685,,15.034084200419821,7,26.105910300889896,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b81,Sudan,1070697040,1852.21685834589,,13.291781003900551,7,26.669655488787388,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b82,Sudan,1070653870,512.08246455796,,14.046416983931934,7,26.622236762814964,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b83,Sudan,1070653720,260.046581650469,,14.257280127116953,7,26.617207733587154,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b84,Sudan,1070652360,951.346163896606,,14.49377716131082,7,26.54191984820938,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b85,Sudan,1070677470,347.25961149864,,13.706923335713256,7,26.772963942543477,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b86,Sudan,1070642210,288.907970078904,,14.465656072084577,7,26.69107265484572,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b87,Sudan,1070642220,565.35765087219,,14.326436278091121,7,26.76835305703946,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b88,Sudan,1070654200,2453.58187518707,,14.014531749374799,7,26.891667929123194,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b89,Sudan,1070642580,983.050095921194,,14.531842052710338,7,26.89601895938575,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b8a,Sudan,1070654050,591.831140908473,,14.353261119691005,7,27.1115816361763,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b8b,Sudan,1070635500,626.836479068581,,14.794710046733744,7,28.25728452547772,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b8c,Sudan,1070631480,268.427691650174,,14.722838380675636,7,28.481406575136287,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b8d,Sudan,1070631310,2748.36310651378,,14.34917527515882,7,28.612271361938156,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b8e,Sudan,1070607400,2605.48726178465,,15.020397353894626,7,28.648888587071927,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b8f,Sudan,1070590310,3049.22495239043,,15.85522090901257,7,28.301522955807602,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b90,Sudan,1070599520,716.569781509927,,15.534930611526292,7,28.8185924491261,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b93,Sudan,1070580700,2767.48933246916,,16.235879632248444,7,28.436821634977747,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b95,Sudan,1070590530,550.413387208222,,15.812399443889177,7,28.84129258156889,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b98,Sudan,1070534610,388.669091649116,,17.3841958296614,7,27.613683575094356,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b99,Sudan,1070581020,1292.32177951231,,16.018759478917175,7,28.812673622199977,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000b9a,Sudan,1070599380,1229.93663750787,,15.590278242088948,7,29.059649219636114,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000017bf,Suriname,6070115720,901.048723948624,,4.991737709525382,7,-55.281907558835464,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000017c0,Suriname,6070122750,959.128453484736,,4.466474625032674,7,-54.92212312844669,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000017c2,Suriname,6070124650,1478.7301726033,,4.295840668602944,7,-55.14209512903348,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000017c3,Suriname,6070119860,1319.18942437706,,4.635760928297258,7,-55.484110306089846,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000017c4,Suriname,6070124740,2927.28362994517,,4.255991334864888,7,-55.455944633169906,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000017c5,Suriname,6070119900,1517.18684596004,,4.526795849889439,7,-55.68420771022303,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000017c8,Suriname,6070136630,2929.04436753937,,3.81505018633673,7,-55.184298857311035,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000017c9,Suriname,6070124300,2367.02192340727,,4.454046566020521,7,-56.11540489587438,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000017ca,Suriname,6070136580,5190.45513178829,,3.43927324175755,7,-55.038674709155856,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000017cb,Suriname,6070132680,980.787237516352,,4.114559469506966,7,-56.067018142628534,,,,,,,,,,,,"{""type"":""MultiPoint"",""coordinates"":[]}"
