system:index,CC,CS_max,CntryNm,GWIrKHaKm2,RDS_main,RDS_mainDist,RDS_tot,Region,STS,aq_id,area_km2,code,constant,countrs,crpkHaKm2,dummy,lat_c,lon_c,name,pet_mm,prec_mm,urbkHaKm2,.geo
2_00000000000000000183,KOR,6066.001724717485,"Korea, South",0.0,370.68521992812504,0.0,2556.094828028822,ASIA,4.473237802118742,202,9737.450089268103,AS115,1.0,Democratic People's Republic of Korea; Republic of Korea,0.1399843206441527,,37.47845601836562,127.02650012520604,Middle of Korea Peninsula,674.8787379555454,104.20629958523391,0.02881466732825592,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000184,PRK,6252.57451315199,"Korea, North",0.0,54.68493528387656,0.05038823693661402,526.4853443386196,ASIA,4.141735892830414,202,3130.8819587564394,AS115,1.0,Democratic People's Republic of Korea; Republic of Korea,0.26338946092299537,,38.01514544726783,126.36424014655942,Middle of Korea Peninsula,672.1406446012421,97.78595574687832,0.003362899059483052,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000185,LAO,7824.042853157592,Laos,0.0,0.0,9.876204829825836,187.81981336109016,ASIA,5.945581649273633,243,2446.234384979466,AS118,1.0,Lao People?s Democratic Republic; Myanmar; Thailand,0.033149134990170706,,20.352470683704844,100.48658949775387,Lower Mekong River 1 Aquifer,1177.8029102143328,142.23081213413806,9.431487153670386E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000186,MMR,7985.455969909708,Burma,0.0,0.0,3.6355747172713935,194.88085739538437,ASIA,6.252289311854296,243,6674.870734413572,AS118,1.0,Lao People?s Democratic Republic; Myanmar; Thailand,0.01977846769285203,,20.347829879385607,99.33366475738042,Lower Mekong River 1 Aquifer,1148.5014850587545,116.77403092460513,8.448272743749885E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000187,THA,6823.430680123658,Thailand,0.0,0.0,1.0686757954386827,531.8387720956036,ASIA,4.540644015001988,243,22813.819533245754,AS118,1.0,Lao People?s Democratic Republic; Myanmar; Thailand,0.18382694419659515,,19.563366107825527,99.52717105523315,Lower Mekong River 1 Aquifer,1188.0955179729995,105.83082194381078,0.007248031499675207,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000188,CHN,7434.268543762733,China,0.0,60.063256466796204,15.149498306478986,165.2894832098295,ASIA,4.958220405309706,245,10781.796442758121,AS119,1.0,China; Vietnam,0.14348228290975207,,22.430811642055232,107.209978667544,Karst Aquifer of Upper Hong River and Zuojiang Valley,993.0650679075638,123.6681334259393,0.0026102783203082415,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000189,VNM,7310.016914745301,Vietnam,0.0,8.167100626582133,0.0,701.3089643842749,ASIA,5.55185444101441,245,8424.88976782018,AS119,1.0,China; Vietnam,0.021958471412568046,,21.97232576075654,106.64555156533889,Karst Aquifer of Upper Hong River and Zuojiang Valley,957.4410278267034,122.14713154617012,0.0016350097124267172,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000018a,CHN,6312.301793951506,China,0.0,78.05303856630123,9.440442782681822,291.6691746848092,ASIA,5.68862312393743,244,2386.475612054664,AS120,1.0,China; Vietnam,0.017614208953367037,,21.723155820874176,107.9974196787931,Beilun River Basin,1002.9872474878208,179.95231897619985,0.004354769653183594,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000018b,VNM,6037.822575606371,Vietnam,0.0,0.0,0.0,1019.5796416019438,ASIA,4.375714843580511,244,839.6422843367131,AS120,1.0,China; Vietnam,0.07637378703754631,,21.515657484577524,107.74280586865724,Beilun River Basin,1022.5628737993981,202.21261983053705,0.00791922884277238,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001ac,MNG,1045.233860936041,Mongolia,0.0,0.0,57.78660903701753,22.459447913976856,ASIA,5.681731557017753,183,3946.045976061712,AS138,1.0,Mongolia; Russian Federation,0.008611914114912857,,49.988518767319654,94.40805718458104,Tes River Basin,590.1749136529347,18.953506164638764,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001bd,BRN,8095.412255981192,Brunei,0.0,0.0,57.665476060343835,89.3848072864115,ASIA,3.959615297151702,249,2316.155968684848,AS151,1.0,Brunei Darussalam; Malaysia,1.7221316051698237E-6,,4.5151518309360235,114.87653108897676,Limbang Aquifer,1110.3427230140371,319.2879908572249,0.0013009040370595294,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001be,MYS,7479.237481003603,Malaysia,0.0,0.0,164.53710893699318,37.53038051630996,ASIA,5.576864588746289,249,3979.959314339808,AS151,1.0,Brunei Darussalam; Malaysia,1.5051551331255901E-5,,4.284988168321045,115.11329872943674,Limbang Aquifer,1053.1577196771416,304.9152625893217,3.2176483346283585E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001bf,MYS,7689.379522620578,Malaysia,0.0,0.0,0.0,356.51650569625934,ASIA,3.102994273839071,250,1041.5570457977988,AS152,1.0,Malaysia; Thailand,0.05618273140126674,,5.914071608523741,102.03000305528342,Golok Aquifer,1148.4753736060632,228.65977539010188,0.01137634060551722,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001c0,THA,6480.675459596638,Thailand,0.0,0.0,0.0,522.0102452008147,ASIA,3.4570241830356907,250,785.1880890546441,AS152,1.0,Malaysia; Thailand,0.028051828951148862,,6.017710179442792,101.91851469343777,Golok Aquifer,1162.8503184361766,212.57018464221682,0.013772211778263516,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001c1,BRN,8972.50678315515,Brunei,0.0,0.0,112.33431458325099,14.64986681365325,ASIA,2.8494739321417413,251,1607.21442805498,AS153,1.0,Brunei Darussalam; Indonesia; Malaysia,0.0,,4.276793047743293,114.53366381092032,Baram Aquifer,1087.7132760566965,295.6359171617047,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001c2,IDN,7778.241641855381,Indonesia,0.0,0.0,162.41609056698266,25.061089486422865,ASIA,5.496322403103346,251,2946.0783024763336,AS153,1.0,Brunei Darussalam; Indonesia; Malaysia,4.996064827939589E-4,,3.2860388231032274,115.59413461899382,Baram Aquifer,935.5963589041762,297.53036775366144,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001c3,MYS,7708.8713094945715,Malaysia,0.0,0.0,382.84517329434374,12.855444105702809,ASIA,5.2825488206371,251,22960.43437005748,AS153,1.0,Brunei Darussalam; Indonesia; Malaysia,9.323070794645531E-5,,3.5623888075852945,114.7404836223298,Baram Aquifer,1015.5275942990083,306.01276850425035,4.697744934123265E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001c4,IDN,6347.370443611466,Indonesia,0.0,0.0,1.860874937462024,273.1889602362595,ASIA,3.6305555603782813,252,9013.13221476835,AS154,1.0,Indonesia; Malaysia,0.01957802672257284,,1.28325704922922,109.38485393945165,Palah Basin Aquifer,1012.216626228711,270.27277416031853,0.003523378271107724,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001c5,MYS,7576.303244203916,Malaysia,0.0,0.0,1.3912809530473995,131.9487212956734,ASIA,3.8561394877150033,252,1168.8390902437886,AS154,1.0,Indonesia; Malaysia,6.832192803571063E-4,,1.6946461355973539,109.76068729890117,Palah Basin Aquifer,1000.821511100682,321.4567789134105,5.084456111373292E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001c6,IDN,8178.999197289621,Indonesia,0.0,0.0,25.883245202871368,105.42470548455408,ASIA,3.2813751282953723,278,16965.889755864577,AS155,1.0,Indonesia; Papua New Guinea,1.6432003267935553E-4,,-2.929479869013747,140.34279735124528,Jayapura Basin Aquifer,1081.6834387132826,206.52903898264188,4.816139308806386E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001c7,PNG,6245.094179610659,Papua New Guinea,0.0,0.0,66.27129988066588,142.11423317882583,ASIA,3.739259951278651,278,15120.50517688136,AS155,1.0,Indonesia; Papua New Guinea,1.2901327781314443E-5,,-3.281439882662522,141.61318205031998,Jayapura Basin Aquifer,1031.8005998251697,215.20314329041065,1.1580620845264121E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001c8,IDN,5025.278924663494,Indonesia,0.0,0.0,1.5700408701305775,271.0544444650164,ASIA,3.8819777452741104,279,1043.257754366304,AS156,1.0,Indonesia; Timor-Leste,0.042418416782537674,,-9.170962339161315,124.97200569836849,Besikama Basin Aquifer,1255.6478372531317,131.7417565052684,0.0030564870870748557,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000001c9,TLS,6342.801340220575,Timor-Leste,0.0,0.0,0.0,1149.0305822429236,ASIA,4.69402104247839,279,913.7603395676368,AS156,1.0,Indonesia; Timor-Leste,0.038726720142687805,,-9.039780309661529,125.12999682601948,Besikama Basin Aquifer,1243.9823746712882,135.3737179519222,0.0010587513611615244,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d6,GEO,6457.654869053258,Georgia,0.0,0.0,27.350251321480023,1624.9985883539202,EUCA,4.493097381065169,136,83.96624454535394,AS008,1.0,Georgia; Russian Federation,8.555646655023007E-4,,43.48353031645877,40.09710210240554,Psou Aquifer,744.8912734983319,127.9298843821582,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000d7,RUS,9823.598250756882,Russia,0.0,0.0,58.028221767101,3441.0,EUCA,4.473424960353691,136,59.081020150492456,AS008,1.0,Georgia; Russian Federation,4.3798139780554626E-4,,43.499956560611835,40.034445192280096,Psou Aquifer,783.4669941764707,128.15095049199277,0.002849279549714065,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000da,TUR,6982.117446229366,Turkey,0.05743870710078676,0.0,2.0957032259434483,360.14686643324364,EUCA,4.257740373243999,121,1606.3665137433456,AS010,1.0,Iraq; Syrian Arab Republic; T�rkiye,0.21921897763635292,,37.28087604079627,42.170516671746526,Upper Jezira,1211.1797244432453,57.757456628588926,0.0018440469301204733,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000db,KAZ,6343.330166573059,Kazakhstan,0.0,0.0,32.00462545073615,246.86991145413333,EUCA,1.4370677605813476,139,35441.36412220277,AS011,1.0,Kazakhstan; Russian Federation,0.09969139874058836,,50.83334004127379,52.68092556561594,Syrt,793.6108892945144,24.36131408597178,2.7105873626679646E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000dc,RUS,7484.5194617845345,Russia,0.0,0.022109196146091258,10.820009308214916,131.97033290533568,EUCA,1.3439073044261844,139,120777.12538169124,AS011,1.0,Kazakhstan; Russian Federation,0.32945633426276594,,52.24825532514188,50.98107743904574,Syrt,712.138870441238,34.15753596987482,5.939950970180355E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000dd,ARM,8522.8279484812,Armenia,0.0,0.0,0.6908433940392921,1239.9892595097988,EUCA,2.052308199360092,135,2420.116016007807,AS012,1.0,Armenia; T�rkiye,0.20295832916211462,,40.23179712164352,44.14469997570398,Leninak-Shiraks Aquifer,834.2096696431403,30.263840828443623,0.0083469202427797,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000de,TUR,5667.613634979475,Turkey,0.0,0.0,0.5027335001276322,494.2896834258387,EUCA,3.7076327788447148,135,1475.7097109450524,AS012,1.0,Armenia; T�rkiye,0.1908225559169627,,40.05402945372188,44.02814173540166,Leninak-Shiraks Aquifer,872.6961823863626,27.217494462434345,0.0010701152319975607,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000df,GEO,1021.459829997259,Georgia,0.0,0.0,8.499120858177003,108.83465862352624,EUCA,7.4458687505712495,132,62.91510272368094,AS013,1.0,Georgia; Russian Federation,0.0,,42.72622821785316,44.61382791905383,Terek Aquifer,490.79091435329445,87.30732849470856,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e0,RUS,3959.823802811534,Russia,0.0,0.0,2.7399774344427397,138.21433197455138,EUCA,7.1989790087241365,132,75.44598344115883,AS013,1.0,Georgia; Russian Federation,0.0,,42.77816865248199,44.62913867125857,Terek Aquifer,535.397449484367,82.4283995811673,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e1,ARM,10000.0,Armenia,0.0,0.0,1.1312410846211085,121.39146467726603,EUCA,2.6261009545151532,125,207.69370550985477,AS015,1.0,Armenia; Georgia,0.10407890110386002,,41.20895916408652,44.974812793280755,Debed / Debeda River Aquifer,799.3601349919688,42.935997650781225,0.00353563983319032,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e2,AZE,10000.0,Azerbaijan,0.0,0.0,0.0,133.9271970878835,EUCA,1.7360894435777428,125,5.669874812097142,AS015,1.0,Armenia; Georgia,0.13162978825741578,,41.22734989287579,45.032896205421544,Debed / Debeda River Aquifer,816.9489670495908,40.052423612096,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e3,GEO,10000.0,Georgia,0.0,0.0,0.0,71.96361392248828,EUCA,1.9291532954825965,125,59.53988576682864,AS015,1.0,Armenia; Georgia,0.09902110427502835,,41.284003165524695,44.93286815167913,Debed / Debeda River Aquifer,824.7920105772615,40.38430877523694,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e4,AZE,10000.0,Azerbaijan,0.0,0.0,0.0,169.32991360691145,EUCA,1.0591252699784017,128,10.873311113059964,AS016,1.0,Azerbaijan; Georgia,0.09239279102111239,,41.3303908691603,45.08682491411943,Ktsia-Khrami Aquifer,822.9754237842789,36.86628092479874,0.0029578480561555072,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e5,GEO,10000.0,Georgia,0.0,0.0,0.0,214.51602986385595,EUCA,1.0047211242863419,128,13.42632139469566,AS016,1.0,Azerbaijan; Georgia,0.1345564966005206,,41.347102337168366,45.07404407220533,Ktsia-Khrami Aquifer,822.3225685710863,36.845477169587845,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e6,ARM,10000.0,Armenia,0.0,0.0,1.1064386195878053,137.36673288575054,EUCA,3.9401128141177146,134,612.1929108540951,AS017,1.0,Armenia; Azerbaijan,0.051072377172857904,,40.89688827907653,45.305794667060944,Agstev / Akstafa - Tavush / Tovuz Aquifer,767.1013582968005,43.32022932220872,0.0015892139399025574,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e7,AZE,8741.491540747613,Azerbaijan,0.0,0.0,3.9271368145598586,129.26466909997748,EUCA,1.3864912141259549,134,4766.471811296107,AS017,1.0,Armenia; Azerbaijan,0.24485698458228106,,40.85924747973004,46.19205499753611,Agstev / Akstafa - Tavush / Tovuz Aquifer,852.3299376714788,31.919695406022903,0.006143009610376381,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e8,AZE,9640.283588237433,Azerbaijan,0.0,0.0,3.547543349098022,129.38841024520988,EUCA,3.4614032466027167,123,1528.9425285952955,AS018,1.0,Azerbaijan; Georgia,0.0686882252241736,,41.54125333455939,46.72698707513858,Alazan-Agrichay Aquifer,753.4961684702682,59.05252112183225,0.004780125369639686,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000e9,GEO,9229.188893876864,Georgia,0.0,0.0,9.997396198869852,79.07654135677176,EUCA,4.0849771987874,123,1678.8153079907454,AS018,1.0,Azerbaijan; Georgia,0.06169857511143753,,41.961854891904274,45.869340240893536,Alazan-Agrichay Aquifer,729.8784812338255,63.49166698574605,9.208139980357671E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000ea,KAZ,3014.9137550882115,Kazakhstan,0.0,0.0,69.04710216331168,104.68526358126087,EUCA,3.8059192850955923,140,54529.3797919049,AS019,1.0,Kazakhstan; Russian Federation,0.005143571829361381,,48.98065015845611,48.932275153099994,Pre-Caspian,870.0352258483249,20.59756570889567,4.328397127521882E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000eb,RUS,6228.242158814999,Russia,0.0,0.0,13.16490701199637,105.77989637673703,EUCA,2.1233787380933697,140,127559.44074256462,AS019,1.0,Kazakhstan; Russian Federation,0.09050804038472815,,48.47764333586289,47.01175825500448,Pre-Caspian,855.2235944827015,23.22312810192617,3.9126478878287875E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000ec,GEO,1442.0165633868064,Georgia,0.0,0.0,39.261419125185576,2.115345263604949,EUCA,7.074168452346478,131,149.90238468854207,AS020,1.0,Georgia; Russian Federation,2.1251717555610217E-5,,42.35219163524413,45.6879010306297,Sulak Aquifer,518.9272216284577,71.52201782696375,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000ed,RUS,861.1418049947658,Russia,0.0,0.0,103.42061312838536,0.0,EUCA,7.140767534021233,131,154.80041263239,AS020,1.0,Georgia; Russian Federation,0.0010089731101230967,,42.32913894928911,45.766751941085936,Sulak Aquifer,504.1818415480511,74.99725680424702,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000ee,AZE,8847.627746138614,Azerbaijan,0.0,0.0,1.892646848077485,148.08563772941372,EUCA,1.8264620188072807,65,4515.156338664502,AS021,1.0,Azerbaijan; Iran (Islamic Republic of),0.15433008918543464,,39.28437060401883,46.12751490645174,Nakhichevan / Larijan and Djebrail Aquifer,932.2387526001698,30.39768319580126,0.003747905907967501,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000f0,ARM,8395.701248305202,Armenia,0.0,0.0,9.489575866710398,76.27299078965824,EUCA,5.487587077469726,129,64.13535763323341,AS022,1.0,Armenia; Azerbaijan,0.0,,39.905660405735695,45.75880677699827,"Herher, Malishkin and Jermuk Aquifers",522.2661822063727,52.917752257249184,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000f1,AZE,7705.216619256962,Azerbaijan,0.0,0.0,6.198809676101606,104.24489268166539,EUCA,3.9186277045082334,129,34.923170434278354,AS022,1.0,Armenia; Azerbaijan,0.0,,39.92960673798022,45.80434217967217,"Herher, Malishkin and Jermuk Aquifers",464.7793724678908,55.11014724435982,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000f2,ARM,10000.0,Armenia,0.0,0.0,2.3116928495768194,189.26774598362388,EUCA,4.04259284569412,130,243.23664944339,AS023,1.0,Armenia; Azerbaijan,0.20567217539997656,,39.45805876164079,46.35689051642097,Vorotan-Akora Aquifer,774.5331283963978,50.31857725271543,0.0020610210386820815,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000f3,AZE,10000.0,Azerbaijan,0.0,0.0,8.515412681670542,89.87042105876192,EUCA,3.9204181468755466,130,51.90149954052963,AS023,1.0,Armenia; Azerbaijan,0.01895209410361148,,39.422870788979374,46.42660484930741,Vorotan-Akora Aquifer,809.4809434688157,45.79691357697885,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000f4,AZE,190.07803468208087,Azerbaijan,0.0,0.0,9.80975601828869,11.167630057803464,EUCA,7.0,127,2.058379244153097,AS025,1.0,Azerbaijan; Russian Federation,0.0,,41.258160322641544,47.499651381152866,Iori / Gabirry Aquifer,492.44337887545964,55.958169118935004,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000000f5,RUS,0.0,Russia,0.0,0.0,3.269750798256747,104.54436000530194,EUCA,7.099611187204522,127,133.29617671284836,AS025,1.0,Azerbaijan; Russian Federation,6.261658957742567E-4,,41.27123151950041,47.58210367907364,Iori / Gabirry Aquifer,522.5501247508,52.91720590342068,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
