system:index,CntrName,HYBAS_ID,area_km2,dummy,lat,lev,lon,p0,p10,p100,p20,p30,p40,p50,p60,p70,p80,p90,.geo
2_000000000000000010b4,China,4040050410,144518.213348524,,42.512901305438646,4,91.52564770736049,69.45264708156903,165.02734929300493,420.0735866015368,189.09496803242084,199.01909916253163,218.8359889719284,267.034516287816,279.07062841955366,288.9726725202202,297.09093359813784,318.99510361967174,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000010b5,China,4040050280,101532.531462277,,39.857384747463755,4,95.46204555628726,168.10282234094328,247.5583770669395,411.65475043553533,251.52079015613856,255.5266209960262,260.5174366748376,266.6005967913222,276.5567074786642,304.46365764388173,315.4832973376905,326.5252357415421,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000010b6,China,4040050210,82663.9966842979,,40.49443938437082,4,91.53096414764887,424.29078435350016,555.6521009196936,563.0797171412872,556.5174665095534,557.4905748941823,558.455743896542,559.4789718483361,559.4789718483361,560.5259578307225,561.5018806324855,561.5018806324855,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000010b7,China,4040449660,89959.0932400009,,41.84746509404977,4,86.74365060640818,241.20431403652123,378.91610445284135,572.1990207056812,430.96005148181354,444.9917739812897,453.0001660849585,458.99718067028056,466.99253561717023,472.990819154631,483.0119642954934,494.9878826404973,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001122,China,4040006940,3748.08256765392,,39.91700932876071,4,119.30434822960063,375.22833682357697,394.3703386952712,460.1555329903292,404.3169484287995,413.72253246080317,422.1873561118224,426.7159762428521,431.8068542105414,436.7011154846327,442.22675467782693,447.7549392802233,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001123,China,4040007090,10043.7459788236,,39.463573701246204,4,118.12722393183736,437.5627579412213,471.51533767534266,619.47715456148,483.4898176252966,492.4969556253059,503.5125225197682,512.495313104896,526.5070306832528,574.5037808859347,590.5028776055362,602.5014240721006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001124,China,4040007670,3787.29318907682,,37.86122012262178,4,118.48131307202047,502.09291044333287,520.7638784045519,619.0192277259948,530.7503818112614,542.2200237046716,551.7564945778008,558.7492076675187,564.7597345577578,571.7536866606523,585.267727139652,598.718347399258,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001125,China,4040007380,9835.29858039977,,39.943471762178156,4,117.6007706307686,493.2748100479267,526.8163521832676,609.8257156004511,538.2798035026731,547.2128228007064,555.2879618012092,561.2905769668097,567.2371062175625,574.734512362155,582.2362668152883,590.72408904134,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000001126,China,4040007420,20346.5939250468,,37.6933903159552,4,116.77536303044042,584.625690188038,616.9994811789695,880.5836692539846,629.0063045183043,640.9623088345179,656.9967581253109,680.9985842621555,704.9994921276145,728.99339104908,774.9846167520941,828.9877047030985,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000116d,China,4040012780,8104.61844826834,,23.07487410790169,4,113.39968241244905,532.105710014522,554.545618626457,666.2442069245463,561.5315297061628,566.5011609166992,570.5001613607792,574.5146677597531,578.4763336290704,582.5005718132692,586.4811750615411,604.4798311162348,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000139b,China,4040006580,37167.0848481755,,41.31332081969954,4,120.48017081793745,234.05557022589062,299.51858533287486,476.80573267457316,316.49629411990304,330.5052571581905,344.4975770239152,357.51680344205244,370.51085611843763,384.4861386671783,398.5034897243046,416.5074218244833,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000139c,China,4040009880,4421.93550415931,,32.34554979898763,4,120.00904641235874,813.439747728737,826.2635644126315,921.9047861795815,835.2456636069327,844.2445170241966,853.7363751444439,861.7399979493462,868.2382014419619,874.7704990843572,881.7432558398021,895.2339155138176,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000139d,China,4040007660,14367.5659767404,,36.9942735490945,4,116.83191075471596,562.7852492766831,607.0012541481536,884.6178382374262,631.0096942353632,660.9929030422666,689.0002845877402,724.9927226171261,761.002664456499,788.9842016705641,820.9918432922212,855.0360352167796,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000472,Finland,2040028660,25651.185311532,,62.38669814320943,4,25.925969415863683,46.322472895670735,93.50238597526484,277.5882501300138,143.5039918005042,171.4823855999818,183.4959801515769,193.50606224247252,203.49843522542915,214.48773902823794,228.49707089172293,245.5366350305445,"{""type"":""MultiPoint"",""coordinates"":[]}"
