"","Aquifer","CC","CS_max","CS_min","GWIrKHaKm2","RDS_main","RDS_mainDist","RDS_tot","STS","area_km2","compact","crpkHaKm2","elev","elong","lat_c","lon_c","m_per_year","ntl","perim_km","pet_mm","pop","prec_mm","slope","urbkHaKm2","nW","mean_dist_LB_km","mean_GWSlp","Broader","Details","TB","dist_to_LB_km"
"45","Aqda Basin","IRN",1963.62976326698,138.067192818757,0.00100460617700994,0,9.99360826145685,60.0142493199189,3.1084297681247,1222.54017689002,0.677424675882687,7.05279106939698e-05,1110.34024299409,1.44261288660928,32.5345180273119,53.6338489671,0.09428571,0.645419764203104,150.593419940043,1605.80857231856,0.0600498016363723,99.2466040973723,0.664966614659685,0,31,647.665570737246,126.121095842379,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,649.642512936904
"46","Arak Plain","IRN",4557.86651040949,1288.77909666912,0.00287904951732734,0,4.22045263014755,133.329455185653,3.40273202600516,3047.57924452265,0.20191425286713,0.0430869890694152,1765.83065362874,1.15385131159135,34.3196894425172,49.8148210772862,0.40535619,1.92094354629886,435.510818168998,1191.94585899991,10.4107344028025,350.784247386099,0.782208177206742,0.00238324785795533,52,358.874666243548,703.437774331776,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,365.916005239352
"47","Arbon Valley","USA",7637.27093478673,1933.98074835944,0.00970642587236475,61.5170686104984,4.48907037204044,180.910315709721,1.7530978290756,941.862300091987,0.255322329851235,0.0230860454829087,1505.64436677807,1.64333180109069,42.6835133107878,-112.608028476052,0.02078371,0.520572288494732,215.305061470687,916.460660014787,0.138214574377511,366.247551401631,1.93505426387792,0,20,986.067597637808,-23.0778231596362,"Eastern Snake River Plain","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",FALSE,1010.47304096407
"48","Arbuckle-Simpson Aquifer","USA",10000,6371.27716992384,0.000204370768865554,35.9999584221527,8.12459521678637,157.340417025809,2.74616084550152,2017.68807935197,0.523369702505416,0.00106207118912081,329.330428747563,2.23810623981257,34.4561050694151,-96.8711514108062,-0.03097344,0.688316958154833,220.103859064635,1182.69462190545,0.343435873511161,1037.44927958763,0.660907237031549,0,10,809.925544307882,10.4253648612464,"-","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",FALSE,796.134649111474
"49","Arckaringa Basin and Southwestern Great Artesian Basin","AUS",-0.997246376590879,-0.997246376590879,0,0,42.1797601022894,59.7051152791194,2.99754422124577,107858.116613646,0.393656130993493,1.56739860356193e-09,184.862551870182,1.06367214671631,-28.9849236749454,134.617200653948,0.01589286,0.19944310669696,1855.55075608703,1936.42665325936,0.0013436484403555,167.626392611666,0.253376180984925,0,30,2461.42533550948,46.0738556611343,"Great Artesian Basin","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,2461.1604771995
"50","Ardestand Basin","IRN",2021.13255055864,124.491787884831,0.00601193796551212,0,11.4391397417343,124.038176674616,4.0079744400558,1939.42555124218,0.492187503146398,0.00459710459832256,1067.01813160645,1.19021662333932,33.4875686230412,52.4136115474993,0.49769231,0.815947127930115,222.523661406718,1575.57045938635,0.90853512220264,108.236151128892,0.881367334623696,0.000678875982710687,26,546.046649867323,577.22573820042,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,552.985239798428
"51","Arecibo-Manati and Vega Baja-Toa Baja Regions","USA",9837.9554752764,3153.93083663558,0.00219731878616377,359.067950767,0,4541.20855645812,2.13254436407375,901.395448984159,0.408654592607052,0.00214316941826723,91.1967178000033,3.2246553225193,18.4117023216252,-66.4520504657197,-0.02243667,6.31247260770111,166.488569013512,1273.82629997184,39.7882585557327,2173.56648548618,1.21421532998058,0.0357295579604317,25,373.360049928044,-52.9608276466964,"Puerto Rico North Coast Karst Aquifer","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,371.205778893496
"52","Arriga Flats","AUS",10000,5878.48050717335,0.00523210926881769,0,2.05680895099131,179.302597215653,1.95335088116145,182.058103207421,0.501632070004525,0.0320087680805101,523.163256493039,1.02902834112325,-17.0709502085589,145.302260360528,-0.08625,0.368099501432821,67.5331942650589,1349.45888037877,0.387126729040866,981.637362962232,0.846304358882684,0,93,1025.12492782351,-104.257742516177,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,1026.3745877121
"53","Arrowsmith and Dandaragan Plateau","AUS",6186.74976802583,2369.95577365568,0.00017171535820967,0,1.91226561939671,156.908795645185,2.63274030168022,12816.5090692369,0.231717090414345,0.0540567355938173,228.165069798684,2.68291260444684,-29.8932912417852,115.483963978542,-0.11111111,0.221252371698294,833.70186554849,1491.2710787901,0.0106736461552786,419.665526365266,0.844797084581287,0,131,2621.06783607498,-160.304183610887,"Perth Basin","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,2618.608102612
"54","Arsanjan Basin","IRN",6060.43773209981,1589.04464188764,0,0,0,152.992963710991,5.99089517232393,208.437670700639,0.219125913178683,0.0347688883314815,1680.96766890351,1.26111852604473,29.8825921664361,53.3140774194545,2.8184375,2.10182672213183,109.331716904583,1424.2740974143,7.28587842447319,197.36883889029,3.17492369892359,0.00358787320173546,12,541.407050126224,2636.70213838825,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,540.834537955094
"55","Asadabad Plain","IRN",4940.672871132,1181.22585601906,0.00095582671646753,0,0.000363361701244528,169.256466901684,3.03307089698394,410.740185351738,0.226192154924756,0.0626411300112515,1566.02885233059,1.40537457871157,34.7113954497943,48.0231863102092,0.60535714,1.93456009642778,151.060097381259,1177.5017051241,14.8680421001154,381.13064128278,1.87796074025593,0.00267052890623776,23,212.322122532431,893.683846692248,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,211.017776628132
"56","Asahikawa Basin","JPN",9274.35143426045,3294.36773087352,0.000898029142889021,44.0505351028104,0.312754742343656,384.525599410908,3.00345563154019,856.384599934818,0.243775683791856,0.0311926109552577,204.039116494243,1.00085671793289,43.7416427324842,142.459677423907,0.016125,4.65582059914055,210.108762481639,518.072686912249,29.2870310283382,1130.20497087857,1.34592726936781,0.011002613581701,8,1023.13484589459,14.1282239928842,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,1031.17251395509
"57","Ascoy-Soplamo Aquifer","ESP",5961.39164305396,2173.92567624704,0.00376105009927199,164.261636575104,1.70182596631483,203.901708701184,3.64877955491027,393.311410215817,0.578670313623871,0.00604737196953087,465.272088612041,1.7674785061456,38.3300048683708,-1.26144894828985,2.95109821,1.33911464825409,92.4182207790912,1136.47711980352,5.21121817290815,365.557498221325,3.11707927704277,0.00237586612664801,4,456.821835814963,1552.42410057428,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,459.071691931049
"58","Ashland Flats","NZL",8072.56798337591,2222.18372526404,NA,0,0.164296029134974,430.80197887673,3.0689270599001,147.65971351763,0.472707586910737,0.00885680462148801,438.44852632783,1.23798501474982,-44.0017099778913,170.812961585748,0.00121701,0.261981665733856,62.652680503667,752.890952938852,0.0784865463613875,1083.56971070616,1.39285286309197,0,8,5549.14644639079,3.66794397860437,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,5546.41865821095
"59","Ashley Valley","USA",5327.30374355737,1160.19546063438,0.00173481513530841,0,0.153315294634676,956.633238794298,1.56412950277492,315.695419895388,0.468219188974362,0.0178831138338475,1774.84992791791,1.30731372561342,40.4728024929612,-109.560613635868,0.013208,2.47208128102509,92.0480236843655,915.292979355885,5.78102188865646,235.96898785286,2.86868500716373,0.00420054733714395,7,1209.7294289412,37.2980856669268,"Uinta Basin","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",FALSE,1209.36372343934
"60","Aspas Plain","IRN",5517.89259048198,1563.61420450376,0.0352817217526039,0,4.23218112841997,119.93565077741,3.31575445367594,1041.52901008715,0.191631662061006,0.0256865745036255,2234.22620335054,1.65517662948747,30.5074028775445,52.5119316427583,0.532,0.551036338465468,261.340660479954,1222.25657746657,0.834544584869973,253.980627260801,2.70174617663782,0.000212270970402725,51,451.788194951573,597.040205572249,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,456.05211985441
"61","Assiniboine Delta","CAN",9079.38384019852,3187.42653318695,0.00257290783546774,0,13.1463819796095,116.056653124934,1.00353289198745,3921.08918556218,0.700329723224415,0.0208981717671484,370.478339344368,1.49404895167498,49.8179287097832,-99.3405038780502,-0.01403571,0.757417734195796,265.2509895559,553.445031864597,0.354642153668729,494.208850630714,0.29344660841808,0.00012254658105046,124,144.485422674688,-0.708176870566842,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,140.236846782253
"62","Astanea-Kochesfahan Plain","IRN",6731.32034067317,3195.13485320315,0.0185007810176923,0,2.15220168174338,196.688424631782,2.66259273178862,1905.55298206504,0.616788224115599,0.0449538573488718,0.336006078630025,1.41455295355201,37.2863921618074,49.8272578216722,0,4.97590831160295,197.036828952221,734.708028943811,39.8248021797608,1379.29718002742,0.323707591472556,0.00901294751921018,51,201.073386674898,2.58572400923433,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,194.530775652035
"63","Astian Aquifer","FRA",9181.05538297221,4331.3110525793,0.00261574821218349,407.281923034341,0,2188.98408325681,1.73312427954594,437.132500533729,0.516405169694174,0.0134862629401558,23.7460875681379,1.63114210164104,43.3348302155783,3.34629430543317,0.00925,4.72162827146841,103.137402595052,1085.60311860273,17.4832549084089,587.720437229547,0.478895922199943,0.00869250936553641,33,130.328218248033,-4.86594801432006,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,135.171415709713
"64","Ataiyah Basin","IRN",3348.43391385705,667.549451414871,0.0160412606845135,0,3.92512901474112,81.7706924329131,3.39321076744927,1509.40040374284,0.400073714028689,0.00609542133590144,1144.22759158877,1.19378352623005,35.9898657183919,58.1506438882348,0.27110101,0.387188587038143,217.739466230689,1322.49419120298,0.0624179445571102,197.267711724475,0.794302435940303,0,34,220.016864692571,277.139157958174,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,222.590586896372
"65","Atlantis Aquifer","ZAF",5839.12478348368,2585.39511453254,0,38.1447780770347,0,484.13162189493,2.29866235469628,325.67004172504,0.596307738745148,0.00342750575202082,108.914094336033,1.27989038685286,-33.5974812726082,18.4766121269929,0.03,2.9209418453263,82.8435334403502,1221.08852578065,14.5407258623279,441.19743254408,0.917567012528127,0.00686668831174845,5,607.454065004432,83.9796994812787,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,607.03735516762
"66","Aveiro Quaternary and Cretaceous Aquifer System","PRT",6434.62402580502,2892.2101264616,0.00790366538658469,294.475922864483,0.000491796551932627,1526.11636358378,3.45123921634778,2469.87646806959,0.413855866197692,0.00805285198425189,49.9118391247771,1.57783318488955,40.4913131479868,-8.61586364305869,0.06861111,4.13557430612257,273.853307444671,835.559315165969,13.5864171587083,850.924637147997,0.760235662691893,0.0134210926885332,3,162.17134236472,74.6130953333333,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,169.405426927756
"67","Avra Valley","MEX",3759.47895570626,747.603647689729,0.00102513387679472,11.8953292367147,13.0302648355351,186.039962147384,2.63296985026293,5685.1104281504,0.232564668686824,0.00147810994604451,930.245790703953,2.13970444221158,32.0981891184368,-111.300674974171,-0.00531091,0.46562817684428,554.245934089422,1507.53547951285,0.941845166476806,325.734431274192,1.61744228611515,0.000518740656119302,26,62.2355697582323,-230.137281968304,"Tucson Basin and Avra Valley","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",TRUE,3.39998707620489
"68","Avra Valley","USA",3759.47895570626,747.603647689729,0.00102513387679472,11.8953292367147,13.0302648355351,186.039962147384,2.63296985026293,5685.1104281504,0.232564668686824,0.00147810994604451,930.245790703953,2.13970444221158,32.0981891184368,-111.300674974171,-0.00531091,0.46562817684428,554.245934089422,1507.53547951285,0.941845166476806,325.734431274192,1.61744228611515,0.000518740656119302,26,62.2355697582323,-230.137281968304,"Tucson Basin and Avra Valley","GebreEgziabher, M., Jasechko, S., Perrone, D. (2022). Nature Communications 13, 2129, doi.org/10.1038/s41467-022-29678-7",TRUE,89.7518818716996
"69","Ayamonte-Huelva Coastal Aquifer","ESP",6316.3985403009,3009.82436595058,0.0058815468908317,458.093736735367,0,597.480108946847,2.8062243550441,264.211269200356,0.371159826105915,0.00545439387307172,37.6904683299533,1.35206386333952,37.254377022892,-7.29157963150969,-0.375,3.88838864300901,94.5801763341768,1123.88403795086,13.9806243073892,479.132777818559,0.571896917384415,0.00679674557749787,7,17.9114706244255,-516.332913166677,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,14.4093019090552
"70","Azapa Aquifer","CHL",-0.0305770292655991,-0.0305770292655991,0.00533578939846921,96.1270936867293,0,286.056276458678,3.68519924535248,161.242406208369,0.236487176902203,0.00196751555009875,357.523513712498,2.16967535760251,-18.5234681909958,-70.1786492281308,0.23025,5.10761220557638,92.5637133637417,1098.32525053824,33.4127433740515,247.102874881376,5.14236538150567,0.0185379831075718,3,24.4487300233062,199.207265317891,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,23.6855444119518
"71","Azghand Basin","IRN",4140.38807736465,1239.57700679296,0.00952687089129165,0,3.65489818917552,111.114788483617,2.77143204097854,724.238608504531,0.567524236993183,0.00863764531849906,1173.20651770732,2.2136146897563,35.1836169890462,58.8462718511227,0.965,0.649465059877958,126.634943736257,1402.11687634983,0.300645341177158,230.387625671955,1.08083706022854,0,7,226.245525940868,1002.86330805488,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,229.105827628841
"72","Azna-Aligudarz Basin","IRN",4401.28384121448,1259.8194504052,0.0182629855807604,0,52.2291955722067,28.3296327643908,4.08984247658981,1090.73626174965,0.11460125888463,0.0478237428568858,2005.2757841029,1.18400286968866,33.5476938955097,49.5638966821824,0.165,1.87174860571663,345.835931678394,1146.92405509382,10.8075331129596,344.656947190622,2.0277754481335,0.00188299637658024,37,274.856952981939,500.856172880285,"-","Jasechko, S., Seybold, H., Perrone, D., Fan, Y., Shamsudduha, M., Taylor, R.G., Fallatah, O., Kirchner, J.W. (2024). Nature https://doi.org/10.1038/s41586-023-06879-8",FALSE,279.527642801709
