"","Aquifer","Country","area_km2","nWells","beta_AveDepletion","se_AveDepletion","p_AveDepletion","beta_distTrend","se_distTrend","p_distTrend","lat_c","lon_c","urbkHaKm2","CropSuitIndex","probBorderRiver","RDS_mainDist","SoitTerrainSuit","prec_mm","pet_mm","dist_to_LB_km","depletion_m_yr","TransboundaryAquifer"
"91","Bayazeh Basin","IRN",827.857037320725,12,2.0169986879339,9.73655934684831,0.839672076255873,-0.816331064999209,1.16105799938719,0.498039839107077,33.4673046821881,55.1107830273845,0,2594.92660622814,0,13.9038087748542,4.40132141913554,83.2727773003341,1596.29106254131,535.062249815322,0.00234375,FALSE
"92","Baza Basin","ESP",235.588934895229,10,8.2029371527489,80.4821983673111,0.92105296742247,21.6743010170217,27.730364309695,0.456950416502419,37.4825159157618,-2.71870599223046,0.00319538575313118,6997.9539222149,0,0,2.48215557020435,316.365152542563,1120.84153712471,300.256634636047,-0.04754968,FALSE
"93","Bazman Basin","IRN",2512.44325758866,24,223.196039740309,16.8934630982314,3.16516917310649e-12,3.21057124808695,0.788655400530908,0.000507320693544508,27.4904585435959,60.0075760579257,0.00018581326920274,1904.44261593,0,73.8537644956169,3.86934855949226,78.0681917159808,1921.80131073305,245.842635434366,0.20748397,FALSE
"94","Bear Lake Valley","USA",1205.11480747591,5,-31.5414522376274,18.7925827358157,0.168571249093933,-0.555525755413383,1.1477219319983,0.66150318664607,42.1739023366957,-111.355010439644,0,6637.82984822447,0,8.47301925527643,3.7376240125926,421.145995166409,799.006009522642,1087.04974557028,-0.026289,FALSE
"95","Bear River Bay","USA",610.0753717386,11,21.3380522875891,10.3967791462808,0.0672408251305511,0.0231022623377145,0.442890684712191,0.95953868503354,41.6141168940997,-112.142871537335,0.0029077362938728,7204.10085766914,0,2.16078704151739,1.52244665950343,442.170238456813,994.550990170034,1171.22247300478,0.02302933,FALSE
"96","Beaver Valley","USA",325.065378299356,23,27.3440388994686,18.5039221932903,0.153650899514401,-1.1001888165145,1.99986989622072,0.588034361324358,38.2996543798754,-112.687324208011,0,7733.89927717675,1,2.91056440944351,1.17506023527189,307.333467375582,1110.38614867912,796.622962111123,0.04555947,FALSE
"97","Bedford-Coldwater Valley","USA",28.1275136926201,6,431.559315725703,367.93511441646,0.293658702248774,-185.76897408319,268.496013861178,0.527072439010855,33.7754193339428,-117.485482221402,0.0366377200709323,7778,0,0,3.1544875506659,441.737146401226,1269.11812128231,169.85298068612,0.15954388,FALSE
"98","Behbahan Plain","IRN",551.122250683028,29,41.8048054233287,34.6779248886991,0.238093274675616,-9.1648332347384,9.45216462022077,0.340851358249577,30.6454261495323,50.2339103951717,0.00360930575518415,7078.65176694854,1,5.91099594618325,1.73505547680727,323.953223379888,1756.91131560979,210.840859925667,0.0725,FALSE
"99","Behshar Basin","IRN",655.953024665948,45,83.9063426701745,33.1585325971415,0.0150439620095768,-10.6125608384566,3.19237679553904,0.00181877474147114,36.7375007205984,53.6084820178784,0.00836959448327061,7353.21486876145,0,4.47358253576446,2.14736781702634,512.624709485424,988.057393908677,91.2948439120295,0.031,FALSE
"100","Bekan Basin","IRN",161.861541997868,11,1806.27148678101,384.655127649261,0.000846919681015515,72.3305689441573,113.725391671938,0.540603694464299,30.4794493994869,52.2912589960287,0,6994.95934315544,1,11.6895257992281,1.90693312772209,265.481126310709,1230.83670640596,431.300492223431,1.81653846,FALSE
"101","Bellefontaine Upland and Mad River Interlobate Plain","USA",1899.98780212239,23,-5.18249317094036,7.58742744183539,0.501713807631335,-0.686169427508431,0.289330934885125,0.0273509454202635,40.1055275587147,-83.6756117380572,0.00372976311542021,9687.384305293,0,0,1.02603654694392,1061.16611061413,765.770243682103,256.408695851553,-0.0119888,FALSE
"102","Benkersandstein Aquifer System","DEU",2428.9754237393,4,46.0069445325963,36.4180554087884,0.295732972892275,1.4155218003626,3.11536340693482,0.694113179787314,49.2998509525513,10.8314006135992,0.0102831155877488,5765.5954518284,0,0,4.10401156004996,623.683488900543,617.530112533902,190.858043247381,0.024375,FALSE
"103","Beram Basin","IRN",194.787159968289,17,1692.77058801997,227.773574551977,1.42282304183089e-06,-53.0862630166456,37.1636515124454,0.173654937075815,29.7899295636382,51.6856061013388,0.00345800970295734,8010.28519584751,1,0.110060271801195,3.29039518450667,284.611738412509,1546.20301999318,360.316657242031,1.728,FALSE
"104","Beryl-Enterprise Subarea","USA",1541.54999599983,42,507.179770732004,35.56926969155,1.73695988628618e-17,-8.10060015802431,3.75130417761341,0.036870084644496,37.8019499503347,-113.668356490171,0,3484.2723421667,1,13.0495418488092,2.97996546080343,288.935378577823,1209.35307595839,703.3163429153,0.47537893,FALSE
"105","Beyza-Zarghan Plain","IRN",1119.82696687993,36,605.167432702803,98.6199052584232,5.10796458153887e-07,-9.80213037265958,11.37106383314,0.394713648020802,29.9513209291173,52.5236538500103,0.00135481304106466,7082.97143090755,1,7.75335812833976,4.25369681149063,277.305692745415,1443.80160130698,452.657447741254,0.40978571,FALSE
"106","Bhuj Sandstone Aquifer System","IND",6153.6639073668,16,22.253843383069,111.336373737443,0.844259447829176,-3.19594842263772,3.93705179336245,0.430514639616993,23.2686349752381,69.4736015917186,0.0032211744013874,6079.90042131041,0,0.202797889030871,2.54921275941961,433.244037353953,1468.24061630358,113.453663518246,-0.00888889,FALSE
"107","Bierzo Basin","ESP",305.791723023417,2,-130.340280942619,147.304095604702,0.538848585576829,-111.946335226695,NA,NA,42.5827491214963,-6.67085485361654,0.00770171785163872,4367.78628321504,0,0,5.40959948722299,759.170037930689,834.686109604371,90.1701715089413,-0.13034028,FALSE
"108","Big Bear Valley","USA",99.1970789870422,110,15.5003712875604,22.940278291397,0.500672522619646,120.285988183428,33.0441278885375,0.000419866851574547,34.2528355371676,-116.86624046036,0.00891969119284805,3114.46093597024,0,0,4.37296847464265,599.708221073513,1210.54629118678,225.126631624675,-0.0383661,FALSE
"109","Big Chino Valley","USA",521.726027422104,13,-34.2587231710282,34.697390941003,0.342958224649147,-22.1006719288888,2.84462959975501,8.61850268383772e-06,34.986442711796,-112.622177122228,0,8878.80258776403,1,80.2702023740196,1.01571274099013,345.384429674726,1424.32477280081,383.323429238905,-0.07065742,FALSE
"110","Big Lost River Valley","USA",884.265758203095,25,52.6181422117062,50.943668455139,0.311961654268328,1.72441449729613,2.21012733359448,0.443209756981923,43.8598140525567,-113.565238401546,0,4919.28437255747,0,3.02494848139617,2.02215469525131,263.041753943231,808.85568831348,830.570418524506,0.02024714,FALSE
"111","Big Sandy Valley","USA",1561.28098418123,1,-46.8125008046627,NA,NA,NA,NA,NA,34.9490987479924,-113.662954708392,0,5149.41506193283,1,13.1264301020076,4.24000538278372,290.306213751064,1623.5625523391,321.355220723311,-0.0468125,FALSE
"112","Big Valley","USA",97.6699817301363,78,12.3458143937123,8.4999051767645,0.150435308495584,-10.782443899199,3.36461526900424,0.00197755374403279,38.9769086461996,-122.860255074518,0.000502672052959502,9894.07040498442,0,0.0982570791010203,2.45105919003115,770.222669107093,1080.78495822713,1091.0464531494,0.02068286,FALSE
"113","Big Valley in northern California","USA",493.050110978459,36,145.355249974101,45.2688545702888,0.00283461680622348,-11.1562974686276,11.0434435960331,0.319526012478333,41.1638372653088,-121.096995091168,0,3362.62830404045,0,0.219534891275363,5.0353546521009,484.106833892796,974.533953481255,1238.33165781301,0.009525,FALSE
"114","Bighorn Basin","USA",20215.612112165,3,196.045838762075,226.123351483787,0.477345828468283,2.27975773097821,263.084540995343,NA,44.2421481916638,-108.238074611693,6.29191636678027e-05,4091.60940515648,0,27.2545412872133,2.02797308739483,281.826025520049,858.184088405044,770.967134620309,0.01524,FALSE
"115","Bimorgh Basin","IRN",1552.99097386485,22,281.764561105649,39.8600875646009,5.64066819523304e-07,-4.59878626336788,1.3694272937236,0.00312872322598527,34.5461441486165,58.8123820891895,2.68816768393312e-05,5612.66326568741,0,7.27135556609656,4.31697818667951,155.59635857651,1547.00407513619,199.367036984924,0.2721875,FALSE
"116","Birjand Aquifer","IRN",1007.46383295471,25,390.130330243985,70.6994650551362,1.12648520161206e-05,1.16804684636548,2.99870358904898,0.700476889212639,32.837449820973,59.2471314114379,0.0041309388933455,3071.26224665332,0,1.87649748189384,3.73625342338314,169.525512920041,1457.37232725856,153.730088196008,0.41829167,FALSE
"117","Biscayne Aquifer","USA",9954.28432865636,261,0.339636097376923,1.10608143473912,0.759041613669316,-0.257601462573139,0.063639915992771,6.83209650550921e-05,25.7840402866744,-80.5276422823367,0.0234503442295516,8152.47857835947,0.0306513409961686,23.9334225726257,2.34627410865664,1460.21625595333,1311.88070919939,1223.36825126998,-0.0013208,FALSE
"118","Bishop Basin","USA",509.38466038834,70,49.2970341732609,14.5092544227687,0.00113214959580058,5.84057206202773,1.60905313297413,0.000544615424514087,37.2926586790503,-118.330623855304,0.00259711193748701,5143.96764767017,0,5.70230059317667,4.00101483120789,140.67077392562,1460.4765784812,660.172081036805,0.01293091,FALSE
"119","Biyarjomand Basin","IRN",538.702260475124,25,341.945743926336,50.5944134462318,5.44469275265805e-07,-3.48286359520475,10.8967711442031,0.752138961643506,36.1024728623865,55.9030272911078,0,1693.65955161057,1,1.51285712466276,2.72235724391375,147.501471732569,1301.8291688303,230.520587002851,0.31854167,FALSE
"120","Black Hills Uplift","USA",18915.0328780593,23,-101.018719155398,53.7633382032599,0.0735650903001091,-1.66042056038362,1.79317772207167,0.364983738143369,44.1915016669987,-103.982953900789,0.00030449709312559,7426.62287151679,0,18.9370062489218,1.88267661471651,527.312892358738,852.655754316615,778.395332881542,-0.08319235,FALSE
"121","Black Warrior River Aquifer System (Eutaw and McShan Formations and Tuscaloosa Group)","USA",50238.6956619895,39,76.2987365603463,36.7545261205391,0.0447198717685207,-0.599380607088279,1.01780006921212,0.559508029025094,33.2619832095312,-87.767370767947,0.00130550527321302,8057.05656551409,0.17948717948718,2.95315706292699,2.56684965870269,1458.54938037553,1033.95223443302,1310.38842775289,0.0707136,FALSE
"122","Blok -e Sharra Basin","IRN",473.159464103667,17,167.825247244884,63.0817659455913,0.0171009373202696,20.8257431655141,8.2353179058099,0.0231484144207265,34.2574631299187,49.2604724230938,0.0116174228301637,4079.67182010799,0,11.3448231039116,4.00401886405577,330.354073007346,1136.6990192058,316.737036904989,0.12076923,FALSE
"123","Blue Creek Valley","USA",284.502700387133,2,36.7027502506972,4.48977469714195,0.077491434498563,38.5877918797987,NA,NA,41.839446941995,-112.459706953668,0,7774.23707303071,0,2.39143057347703,1.12878275310616,358.039582484842,981.436084069256,1137.59973299734,0.03670275,FALSE
"124","Blue Mountains and Clearwater Embayment","USA",26234.8311091773,13,88.7553093497026,109.790279075617,0.434590369349153,-1.42729499459528,3.53203538680941,0.693884770210817,45.6771360348118,-117.509287854933,0.000183536075918633,5109.65475605934,0,46.4113965804561,3.75560890756065,565.577226614942,767.00814408117,544.749305652522,0.02556438,FALSE
"125","Blue River Basin","USA",216.345807008266,1,-103.860601782799,NA,NA,NA,NA,NA,39.5528360920749,-106.042910824784,0.00297441011665249,985.331083154341,1,0.367064394381662,4.19769728583782,493.572631871173,617.078947935659,1067.59961865185,-0.1038606,FALSE
"126","Bluffton Till Plain","USA",23923.3736659709,26,4.40172985186522,14.6996065075759,0.767075623350923,-0.171536159210462,0.132176624355075,0.206698191462474,40.636616809707,-84.3622677630492,0.0022432813904616,9382.52630599039,0,0.178639881758866,1.04047765274856,1035.61918794919,749.487507525266,231.98790503037,-0.00152406,FALSE
"127","Boein-Miandasht Aquifer","IRN",452.248601164844,28,269.576674845112,51.3428199304799,1.55449363518217e-05,6.29990710863973,8.75773215572895,0.478339511190459,32.9880948081715,50.2137004776422,0.00259700625068042,3556.1752986602,0,4.27129840834784,5.30787403289254,420.412814196412,1009.51483079551,304.762348607709,0.20316071,FALSE
"128","Boise Valley and Homedale Murphy Area","USA",4569.28294466042,88,-13.2178578390405,44.7081275045878,0.768203578767348,-3.05360242074231,4.36799367389024,0.486384820646807,43.5793648013934,-116.616683446018,0.00662985933021628,5795.6583558428,0,6.50890553135802,1.83149380177851,278.229802063516,1002.71846802414,874.07518116874,0.0316229,FALSE
"129","Bojnourd Plain","IRN",151.923026817508,12,56.5740337333512,85.5991385870417,0.522266017521372,-34.7030600609243,38.7754007600135,0.391832499352372,37.4643193457132,57.3194454372486,0.022772984508819,6256.7154396728,0,4.42185755095503,2.08532719836401,345.012147638112,1097.59741510194,67.5533285640892,0.09171875,FALSE
"130","Bone Spring-Victorio Peak Aquifer and Dell Valley","USA",1470.56446613708,29,297.113533097326,15.0567123627489,5.76971761813812e-18,1.02607969049854,1.90908925496752,0.595344934597225,31.811169480519,-105.024098620495,0,5268.86739476987,1,16.914641564876,3.53244468563805,280.720566207361,1625.64344001353,114.349587675407,0.301604,FALSE
"131","Bonifacio Coastal Aquifer","FRA",29.9076680660405,1,-100.555556,NA,NA,NA,NA,NA,41.3989334157157,9.18320636646603,0,10000,0,0,4.37269245875884,610.202815912916,1065.59773054584,370.88040891302,-0.10055556,FALSE
"132","Boqueron Aquifer","ESP",293.796189347125,5,1067.5892858,304.218545429176,0.0246878839832163,19.4539963860819,40.1625321986375,0.661277403965103,38.6507329927256,-1.78475918759526,0,5150.16267643753,0,0,3.82500936836408,336.51215001544,1143.49165829192,482.166567267096,1.04618056,FALSE
"133","Borazjan Aquifer","IRN",2269.038795155,52,285.667271256692,41.5430508004567,8.53236667071711e-09,20.6293353395325,4.61008823607058,4.42927988779557e-05,29.1396135424238,51.1057905148098,0.00155444972201593,4545.43551778887,0.461538461538462,13.5662470428609,3.53722572539852,236.738994822591,1724.98192044236,307.616042298685,0.18861111,FALSE
"134","Boroujen Aquifer","IRN",301.060314718684,16,462.040729387024,139.170824462717,0.00466410141710029,-22.5778552393909,25.7405833124913,0.395218322653155,31.9634775476161,51.2451124845736,0.00523459029210427,3845.5287939632,0,0.195062505931611,4.04635166144477,350.293797612978,1126.70982969673,376.909434759859,0.41366071,FALSE
"135","Borujerd -Doroud Plain","IRN",820.814327998882,35,103.579106979057,45.7116624542373,0.0299381667998574,11.8647482329311,8.22962435534177,0.158807080483144,33.678188378639,48.9265978453505,0.00843718599677048,9389.60971477769,0,1.05401713467678,1.53733202670909,401.463028972955,1272.72365681782,234.792953739308,0.03736111,FALSE
"136","Bosrouyeh Basin","IRN",1600.46595860011,21,580.600286661199,46.1325641942711,5.83244468426392e-11,11.0141897530019,5.17923390128096,0.0467770596775405,33.8693626564423,57.4141745957866,0.000471619297766153,4944.4263859538,0,8.04898017080891,4.89872574872666,91.3492009637592,1540.23247485421,346.459256401191,0.56225,FALSE
"137","Bostanabad Basin","IRN",425.628064795157,18,283.409443921946,73.8415283337833,0.00131733352572028,18.330114363072,8.81865365579389,0.0541075707087372,37.7933742030961,46.7500041577015,0.00101604312900699,5669.70213415521,1,4.00114714747499,2.23237286657169,384.242957136844,839.083796176373,154.320047016866,0.1903125,FALSE
"138","Brahmani Delta and Northern Utkal Coastal Plain","IND",8159.77215707214,6,157.764550166667,71.565908232308,0.0786504690380688,-1.55898936494798,5.69428763583858,0.797808690033305,21.0429666197544,86.5741019072904,0.0410860517019032,7879.00058186244,0,2.82031011483328,1.5209717579163,1596.13361869876,1183.90924946449,301.501055466684,0.13579365,FALSE
"139","Bridgeport Valley","USA",73.3287381764645,17,15.2813487181822,12.803760479401,0.250068737770646,-8.56664232643651,8.98735519431872,0.3556035249077,38.2426990283553,-119.26116312219,0,5429.97282221197,0,0,1.27077129555844,366.604318743183,982.162612367012,815.56660041845,0.001828,FALSE
"140","Bruneau-Grandview Area","USA",4447.90986314542,19,53.7368686420766,132.069035297691,0.688890147830344,-2.99035529359556,7.49590054405293,0.694909782332531,42.793472462569,-115.54239581137,0,3550.5995336057,0,112.523284839201,2.02898597976376,214.569902366751,1090.6938610277,994.319785158217,-0.031394,FALSE
