aq_id,IGRAC_Code,AquiferName,CountryName,CountryCode,Region,lat_c,lon_c,RDS_mainDist,CSI,G_CSI,NearRiverBorder,Irrig,GWIrrig,IrrigNeed,Overdraft,OverIR6,G_Irrig,G_IrrigGW,gini_gwpct_gt0
57,C012,Delta del Río Motagua,Honduras,HND,AMER,15.3722822968807,-88.6751437228188,11.2112674375676,8423.56987847223,0.998474761527715,TRUE,0,0,0,0,0,-0.401305770967825,NA,NA
217,C013,Chiquimula - Copán Ruinas,Guatemala,GTM,AMER,14.7564258672408,-89.468885291393,0,7844.20248939699,0.801573972597019,TRUE,0.000850228057511739,0,0.0132439381505096,0.000841309970759834,0,0.306077783123307,-0.0696224987349336,0.256845259645537
217,C013,Chiquimula - Copán Ruinas,Honduras,HND,AMER,14.7854675470741,-89.184382379215,0,5296.6069480333,1,TRUE,0,0,0,0,0,NA,NA,NA
357,C014,Ocotepeque-Citala,Honduras,HND,AMER,14.4412708044065,-89.2033322569273,0,7781.88212684177,0.813511843759295,TRUE,0,0,0.00264295357582013,0,0,NA,NA,NA
357,C014,Ocotepeque-Citala,El Salvador,SLV,AMER,14.3584353266996,-89.1978971684369,0,7778,0.582862601597173,TRUE,0,0,0.000324974033584748,0,0,NA,NA,NA
294,C015,Ostua-Metapán,Guatemala,GTM,AMER,14.4185073171666,-89.7271640154367,0,9575.9576489068,-0.289710577941061,TRUE,0.000541380620753621,1.43912319923366e-05,0.010614940669262,0,0,-0.0550386630798787,0.256532291421918,-0.118823949678778
294,C015,Ostua-Metapán,El Salvador,SLV,AMER,14.250715164015,-89.5110758875465,0,9399.9252883805,0.484378264805228,TRUE,0,0,0.00644722082266487,0,0,0.330874772644219,NA,-0.646454018091021
293,C016,Río Paz,Guatemala,GTM,AMER,14.0960433248681,-89.9925324974501,0,9824.02382978927,0.635246552808783,TRUE,0,0,0.00867355713134623,0,0,-0.2114165194485,NA,-0.2114165194485
293,C016,Río Paz,El Salvador,SLV,AMER,13.9498263928854,-89.7933611644181,0,9747.79464699577,-0.403253594126844,TRUE,0.000781300021653808,0.000781300021653808,0.0327485468427189,0,0,-0.214294028216582,-0.22606085760693,-0.207622013120686
215,C017,Estero Real-Río Negro,Honduras,HND,AMER,13.0951108088342,-87.141545712536,0.122355173915347,9231.97701970106,0.279728978596519,TRUE,0.00476139958532888,4.76489855616095e-05,0.0419232483947658,0.00351820607391071,0,0.629189194941998,-0.643002363063228,0.582913397680742
