"aq_id","CntrName","isoA","partner","n_partners","e","w","e_mean","w_mean","energy_mag","aligned","E_bin","A_bin","cell"
386,"West Bank","PSE","ISR",1,-0.0192932029346789,-3.03970284627957,-0.0192932029346789,-3.03970284627957,0.0192932029346789,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
390,"Israel","ISR","EGY",1,1.36736635123437,2.78673690880204,1.36736635123437,2.78673690880204,1.36736635123437,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
62,"Israel","ISR","JOR",1,0.355765439555892,2.46226815678593,0.355765439555892,2.46226815678593,0.355765439555892,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
392,"Egypt","EGY","LBY",3,1.29098418131557,-0.676872861881532,-0.0806142095822313,0.596288397596537,1.29098418131557,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
392,"Libya","LBY","SDN",3,-2.15598161880217,1.89789861832767,-1.80192645133632,1.49878554677191,2.15598161880217,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
47,"Libya","LBY","NER",3,-2.07944154167984,2.18990374496201,-1.65752144431596,1.41471854824431,2.07944154167984,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
51,"Morocco","MAR","DZA",2,1.26291533995939,-0.325842095230227,0.565323685690818,0.175645334735998,1.26291533995939,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
120,"Turkey","TUR","IRN",2,1.26694760348732,1.11909450099119,1.05595039845764,1.04050108263074,1.26694760348732,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
120,"Iraq","IRQ","TUR",2,-0.844953193427949,-0.961907664270289,-0.211479391684287,-0.402360413774695,0.844953193427949,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
232,"United Arab Emirates","ARE","SAU",3,0.713766467762681,0.35866010374706,0.0563186657215246,1.87986929866887,0.713766467762681,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
232,"Oman","OMN","YEM",3,-0.71512608727872,3.46577715590165,-0.0572250787322177,0.669755541096941,0.71512608727872,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
232,"Yemen","YEM","SAU",3,1.34373474670109,-4.01470237033353,0.896276370972743,-3.95128066677193,1.34373474670109,FALSE,"High energy asym.","Misaligned","High energy asym. x Misaligned"
63,"Bangladesh","BGD","PAK",3,0.349051018828073,0.561763429715139,0.233492758799343,0.368902589212674,0.349051018828073,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
63,"India","IND","PAK",3,0.205263126036361,0.600088370593173,0.0417755684103941,0.420002510383387,0.205263126036361,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
63,"Nepal","NPL","BGD",3,-0.207639364778244,-0.583269278800919,-0.0433597275716496,-0.408789782521884,0.207639364778244,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
63,"Pakistan","PAK","BGD",3,-0.349051018828073,-0.561763429715139,-0.231908599638088,-0.380115317074177,0.349051018828073,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
74,"Slovenia","SVN","HUN",3,0.112117298120706,0.387051470586484,0.0846491645199747,0.0707269744584709,0.112117298120706,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
116,"Austria","AUT","SVK",4,-0.0953101798043249,0.807253377114083,-0.0556508513654252,0.784751276678387,0.0953101798043249,FALSE,"Low energy asym.","Misaligned","Low energy asym. x Misaligned"
116,"Hungary","HUN","SVK",4,-0.112117298120706,-0.109690795028414,-0.0766597492609018,-0.361428938499734,0.112117298120706,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
116,"Slovakia","SVK","HUN",4,0.112117298120706,0.109690795028414,0.063486873389981,-0.224315444714217,0.112117298120706,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
116,"Slovenia","SVN","HUN",4,0.112117298120706,0.387051470586484,0.063486873389981,0.122385399733371,0.112117298120706,TRUE,"Low energy asym.","Aligned","Low energy asym. x Aligned"
387,"Argentina","ARG","URY",3,-0.310154928303839,-0.537254257811185,-0.0595193030482169,0.181520526512743,0.310154928303839,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
387,"Brazil","BRA","URY",3,-0.385662480811985,-0.840983410911981,-0.160196039725744,-0.223451677621651,0.385662480811985,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
389,"Argentina","ARG","URY",3,-0.310154928303839,-0.537254257811185,-0.0595193030482169,0.181520526512743,0.310154928303839,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
389,"Brazil","BRA","URY",3,-0.385662480811985,-0.840983410911981,-0.160196039725744,-0.223451677621651,0.385662480811985,TRUE,"High energy asym.","Aligned","High energy asym. x Aligned"
